"","temperature","treatment","cage","survival","sex","Label_new","femur","thorax","tibia","wing"
"1060",21,"NP",2,6,"F","21_NP_2_6_F_51",0.665,0.988,0.664,1.896
"1061",21,"NP",2,6,"F","21_NP_2_6_F_52",0.672,0.984,0.686,1.918
"1062",21,"NP",2,6,"F","21_NP_2_6_F_54",0.674,0.987,0.689,1.86
"1063",21,"NP",2,6,"F","21_NP_2_6_F_55",0.691,1.006,0.716,1.945
"1064",21,"NP",2,6,"F","21_NP_2_6_F_58",0.649,0.987,0.663,1.873
"1065",21,"NP",2,6,"F","21_NP_2_6_F_59",0.666,1.009,0.649,1.899
"1066",21,"NP",2,6,"F","21_NP_2_6_F_60",0.673,1.025,0.673,1.848
"1067",21,"NP",2,6,"F","21_NP_2_6_F_61",0.679,1.06,0.672,1.873
"1068",21,"NP",2,6,"F","21_NP_2_6_F_62",0.669,0.986,0.674,1.916
"1069",21,"NP",2,6,"F","21_NP_2_6_F_69",0.674,NA,0.658,1.904
"1070",21,"NP",2,6,"F","21_NP_2_6_F_70",0.593,0.83,0.556,NA
"1071",21,"NP",2,6,"F","21_NP_2_6_F_72",0.653,1.011,0.652,1.875
"1072",21,"NP",2,6,"F","21_NP_2_6_F_73",0.639,0.979,0.66,1.778
"1073",21,"NP",2,6,"F","21_NP_2_6_F_74",0.702,1.105,0.683,2.011
"1074",21,"NP",2,6,"F","21_NP_2_6_F_75",0.679,1.005,0.638,1.912
"1075",21,"NP",2,6,"F","21_NP_2_6_F_77",0.693,1.031,0.694,1.979
"1076",21,"NP",2,6,"F","21_NP_2_6_F_79",0.69,1.016,0.704,1.99
"1077",21,"NP",2,6,"F","21_NP_2_6_F_81",0.664,0.944,0.682,1.882
"1078",21,"NP",2,6,"F","21_NP_2_6_F_83",0.651,0.952,0.648,1.794
"1079",21,"NP",2,6,"F","21_NP_2_6_F_84",0.672,1.045,0.662,1.868
"1080",21,"NP",2,6,"F","21_NP_2_6_F_86",0.659,0.98,0.642,1.751
"1081",21,"NP",2,6,"F","21_NP_2_6_F_87",0.687,1.046,0.695,1.98
"1082",21,"NP",2,6,"F","21_NP_2_6_F_88",0.678,1.051,0.687,1.95
"1083",21,"NP",2,6,"F","21_NP_2_6_F_89",0.667,0.985,0.677,1.821
"1084",21,"NP",2,6,"F","21_NP_2_6_F_90",0.704,1.066,0.641,1.931
"1085",21,"NP",2,6,"F","21_NP_2_6_F_91",0.669,1.023,0.659,1.876
"1086",21,"NP",2,6,"F","21_NP_2_6_F_92",0.672,1.021,0.696,1.922
"1087",21,"NP",2,6,"F","21_NP_2_6_F_95",0.705,1.053,0.659,1.929
"1088",21,"NP",2,6,"F","21_NP_2_6_F_96",0.665,0.992,0.667,1.867
"1089",21,"NP",2,6,"F","21_NP_2_6_F_99",0.686,1.03,0.647,1.928
"1090",21,"NP",2,6,"F","21_NP_2_6_F_100",0.693,1.01,0.68,1.841
"1091",21,"NP",2,6,"F","21_NP_2_6_F_101",0.709,1.053,0.704,1.904
"1092",21,"NP",2,6,"F","21_NP_2_6_F_102",0.682,1.044,0.67,1.911
"1093",21,"NP",2,6,"F","21_NP_2_6_F_105",0.704,0.98,0.692,1.744
"1094",21,"NP",2,6,"F","21_NP_2_6_F_106",0.66,1.052,0.659,1.91
"1095",21,"NP",2,6,"F","21_NP_2_6_F_107",0.682,1.042,0.687,1.93
"1096",21,"NP",2,6,"F","21_NP_2_6_F_108",0.699,1.059,0.669,1.842
"1097",21,"NP",2,6,"F","21_NP_2_6_F_109",0.683,1.057,0.696,1.907
"1098",21,"NP",2,6,"F","21_NP_2_6_F_110",0.676,1.05,0.64,1.89
"1099",21,"NP",2,6,"F","21_NP_2_6_F_112",0.639,0.927,0.65,1.78
"1100",21,"NP",2,6,"F","21_NP_2_6_F_113",0.664,0.987,0.656,1.885
"1101",21,"NP",2,6,"F","21_NP_2_6_F_115",0.642,0.995,0.615,1.844
"1102",21,"NP",2,6,"F","21_NP_2_6_F_116",0.707,1.054,0.664,1.936
"1103",21,"NP",2,6,"F","21_NP_2_6_F_118",0.639,0.964,0.621,1.76
"1104",21,"NP",2,6,"F","21_NP_2_6_F_119",0.69,1.041,0.643,1.901
"1105",21,"NP",2,6,"M","21_NP_2_6_M_2",0.653,0.9,0.639,1.627
"1106",21,"NP",2,6,"M","21_NP_2_6_M_3",0.636,0.908,0.612,1.676
"1107",21,"NP",2,6,"M","21_NP_2_6_M_6",0.639,0.908,0.608,1.653
"1108",21,"NP",2,6,"M","21_NP_2_6_M_7",0.643,0.918,0.631,1.705
"1109",21,"NP",2,6,"M","21_NP_2_6_M_8",0.644,0.845,0.656,1.674
"1110",21,"NP",2,6,"M","21_NP_2_6_M_9",0.62,0.88,0.612,1.627
"1111",21,"NP",2,6,"M","21_NP_2_6_M_10",0.666,0.96,0.664,1.689
"1112",21,"NP",2,6,"M","21_NP_2_6_M_11",0.644,0.897,0.676,1.718
"1113",21,"NP",2,6,"M","21_NP_2_6_M_13",0.643,0.914,0.644,1.624
"1114",21,"NP",2,6,"M","21_NP_2_6_M_15",0.637,0.913,0.638,1.659
"1115",21,"NP",2,6,"M","21_NP_2_6_M_16",0.623,0.902,0.635,1.629
"1116",21,"NP",2,6,"M","21_NP_2_6_M_17",0.617,0.85,0.565,1.585
"1117",21,"NP",2,6,"M","21_NP_2_6_M_19",0.627,0.899,0.593,1.645
"1118",21,"NP",2,6,"M","21_NP_2_6_M_22",0.657,0.936,0.69,1.684
"1119",21,"NP",2,6,"M","21_NP_2_6_M_23",0.643,0.891,0.644,1.686
"1120",21,"NP",2,6,"M","21_NP_2_6_M_25",0.625,0.88,0.664,1.656
"1121",21,"NP",2,6,"M","21_NP_2_6_M_26",0.66,0.924,0.652,1.73
"1122",21,"NP",2,6,"M","21_NP_2_6_M_29",0.634,0.905,0.627,1.653
"1123",21,"NP",2,6,"M","21_NP_2_6_M_33",0.614,0.897,0.621,1.689
"1124",21,"NP",2,6,"M","21_NP_2_6_M_34",0.654,0.925,0.654,1.703
"1125",21,"NP",2,6,"M","21_NP_2_6_M_35",0.648,0.943,0.624,1.678
"1126",21,"NP",2,6,"M","21_NP_2_6_M_36",0.634,0.86,0.639,1.652
"1127",21,"NP",2,6,"M","21_NP_2_6_M_37",0.626,0.905,0.616,1.644
"1128",21,"NP",2,6,"M","21_NP_2_6_M_39",0.647,0.949,0.659,1.717
"1129",21,"NP",2,6,"M","21_NP_2_6_M_45",0.652,0.906,0.661,1.743
"1130",21,"NP",2,6,"M","21_NP_2_6_M_48",0.662,0.906,0.657,1.623
"1131",21,"NP",2,6,"M","21_NP_2_6_M_50",0.644,0.923,0.585,1.723
"1132",21,"NP",2,6,"M","21_NP_2_6_M_53",0.652,0.88,0.651,1.655
"1133",21,"NP",2,6,"M","21_NP_2_6_M_56",0.679,0.939,0.688,1.818
"1134",21,"NP",2,6,"M","21_NP_2_6_M_57",0.638,0.871,0.616,1.673
"1135",21,"NP",2,6,"M","21_NP_2_6_M_63",0.652,0.894,0.649,1.73
"1136",21,"NP",2,6,"M","21_NP_2_6_M_67",0.654,0.937,0.629,1.649
"1137",21,"NP",2,6,"M","21_NP_2_6_M_68",0.662,0.923,0.631,1.645
"1138",21,"NP",2,6,"M","21_NP_2_6_M_71",0.614,0.893,0.635,1.645
"1139",21,"NP",2,6,"M","21_NP_2_6_M_76",0.68,0.942,0.678,1.698
"1140",21,"NP",2,6,"M","21_NP_2_6_M_78",0.657,0.913,0.653,1.714
"1141",21,"NP",2,6,"M","21_NP_2_6_M_80",0.655,0.888,0.626,1.762
"1142",21,"NP",2,6,"M","21_NP_2_6_M_82",0.652,0.922,0.649,1.72
"1143",21,"NP",2,6,"M","21_NP_2_6_M_85",0.645,0.888,0.628,1.706
"1144",21,"NP",2,6,"M","21_NP_2_6_M_93",0.684,0.956,0.642,1.768
"1145",21,"NP",2,6,"M","21_NP_2_6_M_94",0.625,0.973,0.62,1.791
"1146",21,"NP",2,6,"M","21_NP_2_6_M_97",0.607,0.866,0.602,1.571
"1147",21,"NP",2,6,"M","21_NP_2_6_M_98",0.652,0.925,0.669,1.697
"1148",21,"NP",2,6,"M","21_NP_2_6_M_103",0.626,0.867,0.626,1.689
"1149",21,"NP",2,6,"M","21_NP_2_6_M_104",0.65,0.917,0.646,1.716
"1150",21,"NP",2,6,"M","21_NP_2_6_M_111",0.564,0.775,0.572,1.431
"1151",21,"NP",2,6,"M","21_NP_2_6_M_114",0.63,0.908,0.663,1.56
"1152",21,"NP",2,6,"M","21_NP_2_6_M_117",0.644,0.934,0.646,1.679
"1153",21,"NP",2,6,"M","21_NP_2_6_M_120",0.657,0.944,0.609,1.622
"1154",21,"NP",3,6,"F","21_NP_3_6_F_2",0.635,0.953,0.631,1.857
"1155",21,"NP",3,6,"F","21_NP_3_6_F_3",0.708,1.021,0.686,1.869
"1156",21,"NP",3,6,"F","21_NP_3_6_F_5",0.699,1.051,0.684,1.895
"1157",21,"NP",3,6,"F","21_NP_3_6_F_6",0.705,1.029,0.705,1.91
"1158",21,"NP",3,6,"F","21_NP_3_6_F_7",0.681,1.02,0.675,1.938
"1159",21,"NP",3,6,"F","21_NP_3_6_F_9",0.673,1.021,0.676,1.873
"1160",21,"NP",3,6,"F","21_NP_3_6_F_10",0.709,1.068,0.709,1.866
"1161",21,"NP",3,6,"F","21_NP_3_6_F_11",0.718,1.088,0.732,2.015
"1162",21,"NP",3,6,"F","21_NP_3_6_F_12",0.729,1.136,0.716,1.996
"1163",21,"NP",3,6,"F","21_NP_3_6_F_15",0.7,1.069,0.704,1.935
"1164",21,"NP",3,6,"F","21_NP_3_6_F_16",0.677,1.018,0.665,1.845
"1165",21,"NP",3,6,"F","21_NP_3_6_F_17",0.673,0.998,0.646,1.897
"1166",21,"NP",3,6,"F","21_NP_3_6_F_19",0.698,1.058,0.735,1.881
"1167",21,"NP",3,6,"F","21_NP_3_6_F_20",0.672,1.072,0.667,1.888
"1168",21,"NP",3,6,"F","21_NP_3_6_F_21",0.697,1.079,0.73,2.042
"1169",21,"NP",3,6,"F","21_NP_3_6_F_22",0.687,1.055,0.687,1.917
"1170",21,"NP",3,6,"F","21_NP_3_6_F_23",0.705,1.07,0.722,1.985
"1171",21,"NP",3,6,"F","21_NP_3_6_F_24",0.73,1.108,0.742,2.038
"1172",21,"NP",3,6,"F","21_NP_3_6_F_26",0.658,0.988,0.664,1.884
"1173",21,"NP",3,6,"F","21_NP_3_6_F_28",0.698,0.971,0.692,1.91
"1174",21,"NP",3,6,"F","21_NP_3_6_F_30",0.646,1.05,0.639,1.817
"1175",21,"NP",3,6,"F","21_NP_3_6_F_32",0.695,1.015,0.669,1.926
"1176",21,"NP",3,6,"F","21_NP_3_6_F_35",0.711,1.036,0.684,1.915
"1177",21,"NP",3,6,"F","21_NP_3_6_F_38",0.664,0.993,0.659,1.862
"1178",21,"NP",3,6,"F","21_NP_3_6_F_41",0.678,0.996,0.689,1.838
"1179",21,"NP",3,6,"F","21_NP_3_6_F_44",0.688,1.039,0.704,1.919
"1180",21,"NP",3,6,"F","21_NP_3_6_F_45",0.711,1.088,0.721,2.081
"1181",21,"NP",3,6,"F","21_NP_3_6_F_46",0.717,1.099,0.681,1.95
"1182",21,"NP",3,6,"F","21_NP_3_6_F_49",0.692,1.049,0.681,1.934
"1183",21,"NP",3,6,"F","21_NP_3_6_F_50",0.673,1.002,0.696,1.905
"1184",21,"NP",3,6,"F","21_NP_3_6_F_51",0.725,1.081,0.695,1.96
"1185",21,"NP",3,6,"F","21_NP_3_6_F_59",0.639,0.987,0.637,1.765
"1186",21,"NP",3,6,"F","21_NP_3_6_F_61",0.66,1.043,0.665,1.858
"1187",21,"NP",3,6,"F","21_NP_3_6_F_69",0.695,1.054,0.696,1.959
"1188",21,"NP",3,6,"F","21_NP_3_6_F_70",0.706,1.079,0.723,2.001
"1189",21,"NP",3,6,"F","21_NP_3_6_F_71",0.673,1.027,0.683,1.927
"1190",21,"NP",3,6,"F","21_NP_3_6_F_74",0.667,1.022,0.67,1.863
"1191",21,"NP",3,6,"F","21_NP_3_6_F_75",0.72,1.087,0.716,1.924
"1192",21,"NP",3,6,"F","21_NP_3_6_F_76",0.677,1.049,0.662,1.921
"1193",21,"NP",3,6,"F","21_NP_3_6_F_77",0.678,1.025,0.693,1.934
"1194",21,"NP",3,6,"F","21_NP_3_6_F_78",0.713,1.058,0.706,1.968
"1195",21,"NP",3,6,"F","21_NP_3_6_F_79",0.716,1.105,0.725,1.998
"1196",21,"NP",3,6,"F","21_NP_3_6_F_80",0.685,1.06,0.666,1.931
"1197",21,"NP",3,6,"F","21_NP_3_6_F_82",0.704,1.056,0.715,1.924
"1198",21,"NP",3,6,"F","21_NP_3_6_F_84",0.671,1.012,0.654,1.904
"1199",21,"NP",3,6,"F","21_NP_3_6_F_85",0.657,1.016,0.676,1.916
"1200",21,"NP",3,6,"F","21_NP_3_6_F_89",0.644,1.041,0.66,1.841
"1201",21,"NP",3,6,"F","21_NP_3_6_F_95",0.667,1.008,0.659,1.884
"1202",21,"NP",3,6,"F","21_NP_3_6_F_96",0.677,1.038,0.686,1.899
"1203",21,"NP",3,6,"F","21_NP_3_6_F_98",0.653,1,0.628,1.849
"1204",21,"NP",3,6,"F","21_NP_3_6_F_101",0.714,1.064,0.723,1.967
"1205",21,"NP",3,6,"F","21_NP_3_6_F_102",0.694,1.043,0.678,1.929
"1206",21,"NP",3,6,"F","21_NP_3_6_F_103",0.692,1.042,0.685,1.912
"1207",21,"NP",3,6,"F","21_NP_3_6_F_106",0.689,1.055,0.682,1.88
"1208",21,"NP",3,6,"M","21_NP_3_6_M_1",0.673,0.895,0.679,1.711
"1209",21,"NP",3,6,"M","21_NP_3_6_M_4",0.696,1.006,0.691,1.829
"1210",21,"NP",3,6,"M","21_NP_3_6_M_8",0.679,0.951,0.666,1.757
"1211",21,"NP",3,6,"M","21_NP_3_6_M_13",0.638,0.893,0.62,1.663
"1212",21,"NP",3,6,"M","21_NP_3_6_M_14",0.665,0.963,0.645,1.652
"1213",21,"NP",3,6,"M","21_NP_3_6_M_18",0.644,0.926,0.644,1.68
"1214",21,"NP",3,6,"M","21_NP_3_6_M_25",0.625,0.893,0.644,1.688
"1215",21,"NP",3,6,"M","21_NP_3_6_M_27",0.63,0.87,0.606,1.676
"1216",21,"NP",3,6,"M","21_NP_3_6_M_29",0.656,0.934,0.626,1.711
"1217",21,"NP",3,6,"M","21_NP_3_6_M_31",0.65,0.931,0.652,1.752
"1218",21,"NP",3,6,"M","21_NP_3_6_M_33",0.646,0.901,0.626,1.685
"1219",21,"NP",3,6,"M","21_NP_3_6_M_34",0.682,1.014,0.686,1.785
"1220",21,"NP",3,6,"M","21_NP_3_6_M_36",0.639,0.891,0.61,1.67
"1221",21,"NP",3,6,"M","21_NP_3_6_M_37",0.632,0.903,0.624,1.667
"1222",21,"NP",3,6,"M","21_NP_3_6_M_39",0.616,0.864,0.611,1.647
"1223",21,"NP",3,6,"M","21_NP_3_6_M_40",0.613,0.859,0.612,1.633
"1224",21,"NP",3,6,"M","21_NP_3_6_M_42",0.641,0.934,0.66,1.659
"1225",21,"NP",3,6,"M","21_NP_3_6_M_43",0.619,0.864,0.627,1.642
"1226",21,"NP",3,6,"M","21_NP_3_6_M_47",0.657,0.934,0.643,1.693
"1227",21,"NP",3,6,"M","21_NP_3_6_M_48",0.569,0.798,0.572,1.47
"1228",21,"NP",3,6,"M","21_NP_3_6_M_52",0.633,0.933,0.648,1.701
"1229",21,"NP",3,6,"M","21_NP_3_6_M_53",0.632,0.885,0.619,1.571
"1230",21,"NP",3,6,"M","21_NP_3_6_M_54",0.658,0.917,0.652,1.64
"1231",21,"NP",3,6,"M","21_NP_3_6_M_55",0.699,0.931,0.692,1.776
"1232",21,"NP",3,6,"M","21_NP_3_6_M_56",0.652,0.955,0.624,1.692
"1233",21,"NP",3,6,"M","21_NP_3_6_M_57",0.601,0.913,0.63,1.666
"1234",21,"NP",3,6,"M","21_NP_3_6_M_58",0.659,0.945,0.642,1.685
"1235",21,"NP",3,6,"M","21_NP_3_6_M_60",0.648,0.908,0.648,1.695
"1236",21,"NP",3,6,"M","21_NP_3_6_M_62",0.634,0.901,0.593,1.666
"1237",21,"NP",3,6,"M","21_NP_3_6_M_63",0.625,0.828,0.623,1.574
"1238",21,"NP",3,6,"M","21_NP_3_6_M_64",0.637,0.932,0.656,1.705
"1239",21,"NP",3,6,"M","21_NP_3_6_M_65",0.656,0.925,0.653,1.748
"1240",21,"NP",3,6,"M","21_NP_3_6_M_66",0.631,0.887,0.606,1.707
"1241",21,"NP",3,6,"M","21_NP_3_6_M_67",0.653,0.971,0.663,1.709
"1242",21,"NP",3,6,"M","21_NP_3_6_M_68",0.702,0.964,0.689,1.787
"1243",21,"NP",3,6,"M","21_NP_3_6_M_72",0.669,0.969,0.703,1.748
"1244",21,"NP",3,6,"M","21_NP_3_6_M_73",0.607,0.849,0.601,1.602
"1245",21,"NP",3,6,"M","21_NP_3_6_M_81",0.669,0.943,0.651,1.725
"1246",21,"NP",3,6,"M","21_NP_3_6_M_83",0.656,0.923,0.645,1.717
"1247",21,"NP",3,6,"M","21_NP_3_6_M_86",0.611,0.868,0.614,1.574
"1248",21,"NP",3,6,"M","21_NP_3_6_M_87",0.583,0.862,0.588,1.579
"1249",21,"NP",3,6,"M","21_NP_3_6_M_88",0.638,0.906,0.601,1.691
"1250",21,"NP",3,6,"M","21_NP_3_6_M_90",0.608,0.95,0.648,1.664
"1251",21,"NP",3,6,"M","21_NP_3_6_M_91",0.661,0.953,0.675,1.713
"1252",21,"NP",3,6,"M","21_NP_3_6_M_92",0.696,0.971,0.687,1.761
"1253",21,"NP",3,6,"M","21_NP_3_6_M_93",0.667,0.915,0.692,1.721
"1254",21,"NP",3,6,"M","21_NP_3_6_M_94",0.621,0.868,0.627,1.619
"1255",21,"NP",3,6,"M","21_NP_3_6_M_97",0.625,0.93,0.609,1.659
"1256",21,"NP",3,6,"M","21_NP_3_6_M_99",0.576,0.822,0.584,1.559
"1257",21,"NP",3,6,"M","21_NP_3_6_M_100",0.638,0.891,0.645,1.661
"1258",21,"NP",3,6,"M","21_NP_3_6_M_104",0.623,0.925,0.622,1.694
"1259",21,"NP",3,6,"M","21_NP_3_6_M_105",0.668,0.956,0.667,1.741
"1260",21,"P",1,1,"F","21_P_1_1_F_4",0.721,1.072,0.725,2.012
"1261",21,"P",1,1,"F","21_P_1_1_F_5",0.679,1.016,0.653,1.858
"1262",21,"P",1,1,"F","21_P_1_1_F_7",0.72,1.107,0.691,1.964
"1263",21,"P",1,1,"F","21_P_1_1_F_9",NA,1.119,NA,NA
"1264",21,"P",1,1,"F","21_P_1_1_F_10",NA,1.057,NA,NA
"1265",21,"P",1,1,"F","21_P_1_1_F_14",0.655,1.009,0.652,NA
"1266",21,"P",1,1,"F","21_P_1_1_F_15",NA,1.171,NA,2.066
"1267",21,"P",1,1,"F","21_P_1_1_F_16",0.71,1.087,0.687,NA
"1268",21,"P",1,1,"F","21_P_1_1_F_19",NA,1.016,NA,1.819
"1269",21,"P",1,1,"F","21_P_1_1_F_20",0.676,0.991,0.638,1.855
"1270",21,"P",1,1,"F","21_P_1_1_F_21",0.664,1.069,0.674,1.861
"1271",21,"P",1,1,"F","21_P_1_1_F_22",0.706,1.093,0.693,1.999
"1272",21,"P",1,1,"F","21_P_1_1_F_23",0.616,0.969,0.628,1.765
"1273",21,"P",1,1,"F","21_P_1_1_F_25",NA,1.135,NA,2.062
"1274",21,"P",1,1,"F","21_P_1_1_F_26",NA,1.096,NA,NA
"1275",21,"P",1,1,"F","21_P_1_1_F_30",0.672,1.031,0.678,1.926
"1276",21,"P",1,1,"F","21_P_1_1_F_31",0.696,1.116,0.662,1.965
"1277",21,"P",1,1,"F","21_P_1_1_F_33",NA,1.133,NA,2.021
"1278",21,"P",1,1,"F","21_P_1_1_F_35",0.676,1.043,0.661,1.909
"1279",21,"P",1,1,"F","21_P_1_1_F_37",NA,0.969,NA,NA
"1280",21,"P",1,1,"F","21_P_1_1_F_38",NA,1.105,NA,NA
"1281",21,"P",1,1,"F","21_P_1_1_F_39",0.713,1.098,0.688,1.905
"1282",21,"P",1,1,"F","21_P_1_1_F_41",0.711,1.048,0.702,1.98
"1283",21,"P",1,1,"F","21_P_1_1_F_43",NA,NA,NA,1.942
"1284",21,"P",1,1,"F","21_P_1_1_F_44",NA,1.114,NA,NA
"1285",21,"P",1,1,"F","21_P_1_1_F_45",NA,1.029,NA,NA
"1286",21,"P",1,1,"F","21_P_1_1_F_47",0.649,1.076,0.655,1.965
"1287",21,"P",1,1,"M","21_P_1_1_M_1",0.628,0.908,0.644,1.666
"1288",21,"P",1,1,"M","21_P_1_1_M_2",0.643,0.933,0.616,1.708
"1289",21,"P",1,1,"M","21_P_1_1_M_3",0.653,0.965,0.625,1.732
"1290",21,"P",1,1,"M","21_P_1_1_M_6",0.669,0.919,0.651,1.669
"1291",21,"P",1,1,"M","21_P_1_1_M_8",0.668,0.895,0.633,1.706
"1292",21,"P",1,1,"M","21_P_1_1_M_11",0.634,0.862,0.617,1.663
"1293",21,"P",1,1,"M","21_P_1_1_M_12",0.668,0.961,0.642,1.672
"1294",21,"P",1,1,"M","21_P_1_1_M_13",0.647,0.926,0.649,NA
"1295",21,"P",1,1,"M","21_P_1_1_M_17",0.625,0.834,0.622,1.676
"1296",21,"P",1,1,"M","21_P_1_1_M_18",0.646,0.887,0.631,1.651
"1297",21,"P",1,1,"M","21_P_1_1_M_24",0.65,0.906,0.618,NA
"1298",21,"P",1,1,"M","21_P_1_1_M_27",0.673,0.957,0.66,1.806
"1299",21,"P",1,1,"M","21_P_1_1_M_28",NA,0.908,NA,1.71
"1300",21,"P",1,1,"M","21_P_1_1_M_29",0.645,0.919,0.614,NA
"1301",21,"P",1,1,"M","21_P_1_1_M_36",NA,0.878,NA,NA
"1302",21,"P",1,1,"M","21_P_1_1_M_40",0.623,0.838,0.601,1.571
"1303",21,"P",1,1,"M","21_P_1_1_M_42",0.575,0.824,0.563,NA
"1304",21,"P",1,1,"M","21_P_1_1_M_46",0.685,1.017,0.695,1.793
"1305",21,"P",1,1,"M","21_P_1_1_M_48",0.623,0.894,0.625,1.685
"1306",21,"P",1,1,"M","21_P_1_1_M_49",0.65,0.966,0.66,1.659
"1307",21,"P",1,2,"F","21_P_1_2_F_1",0.625,0.968,0.633,1.829
"1308",21,"P",1,2,"F","21_P_1_2_F_3",0.703,1.079,0.705,1.967
"1309",21,"P",1,2,"F","21_P_1_2_F_5",0.694,1.091,0.695,NA
"1310",21,"P",1,2,"F","21_P_1_2_F_6",0.703,1.047,0.668,2.006
"1311",21,"P",1,2,"F","21_P_1_2_F_7",0.691,1.057,0.671,1.948
"1312",21,"P",1,2,"F","21_P_1_2_F_8",NA,1.021,NA,NA
"1313",21,"P",1,2,"F","21_P_1_2_F_9",0.678,1.062,0.635,1.918
"1314",21,"P",1,2,"F","21_P_1_2_F_10",NA,1.073,NA,NA
"1315",21,"P",1,2,"F","21_P_1_2_F_11",0.674,1.038,0.642,1.894
"1316",21,"P",1,2,"F","21_P_1_2_F_13",NA,1.037,NA,NA
"1317",21,"P",1,2,"F","21_P_1_2_F_14",0.686,1.013,0.658,1.953
"1318",21,"P",1,2,"F","21_P_1_2_F_15",0.693,0.978,0.673,1.971
"1319",21,"P",1,2,"F","21_P_1_2_F_19",0.72,1.101,0.687,2.037
"1320",21,"P",1,2,"M","21_P_1_2_M_2",0.624,0.87,0.579,1.618
"1321",21,"P",1,2,"M","21_P_1_2_M_4",NA,0.877,NA,NA
"1322",21,"P",1,2,"M","21_P_1_2_M_12",0.596,0.89,0.609,1.61
"1323",21,"P",1,2,"M","21_P_1_2_M_16",0.665,0.922,0.652,1.721
"1324",21,"P",1,2,"M","21_P_1_2_M_17",0.643,0.88,0.618,1.669
"1325",21,"P",1,3,"F","21_P_1_3_F_2",NA,1.061,NA,NA
"1326",21,"P",1,3,"F","21_P_1_3_F_3",0.695,1.073,0.698,2.014
"1327",21,"P",1,4,"F","21_P_1_4_F_1",NA,1.066,NA,NA
"1328",21,"P",1,4,"F","21_P_1_4_F_3",0.67,1.076,0.682,1.975
"1329",21,"P",1,4,"F","21_P_1_4_F_5",NA,1.031,NA,1.89
"1330",21,"P",1,4,"F","21_P_1_4_F_6",NA,1.076,NA,1.974
"1331",21,"P",1,4,"F","21_P_1_4_F_7",NA,1.112,NA,1.88
"1332",21,"P",1,4,"F","21_P_1_4_F_9",0.702,1.106,0.675,1.972
"1333",21,"P",1,4,"M","21_P_1_4_M_2",NA,0.863,NA,NA
"1334",21,"P",1,4,"M","21_P_1_4_M_4",0.625,0.893,0.615,1.669
"1335",21,"P",1,4,"M","21_P_1_4_M_8",0.621,0.83,0.593,1.584
"1336",21,"P",1,5,"F","21_P_1_5_F_2",NA,0.995,NA,1.856
"1337",21,"P",1,5,"F","21_P_1_5_F_6",0.7,1.047,0.677,1.976
"1338",21,"P",1,5,"M","21_P_1_5_M_1",0.628,0.943,0.622,1.598
"1339",21,"P",1,5,"M","21_P_1_5_M_3",0.683,0.947,0.652,1.708
"1340",21,"P",1,5,"M","21_P_1_5_M_4",0.609,0.889,0.636,NA
"1341",21,"P",1,5,"M","21_P_1_5_M_5",0.598,0.868,0.581,1.674
"1342",21,"P",1,5,"M","21_P_1_5_M_7",0.615,0.906,0.563,1.781
"1343",21,"P",1,6,"F","21_P_1_6_F_5",0.64,0.993,0.677,1.862
"1344",21,"P",1,6,"F","21_P_1_6_F_6",0.725,1.09,0.714,1.977
"1345",21,"P",1,6,"F","21_P_1_6_F_7",0.681,1.042,0.702,1.925
"1346",21,"P",1,6,"F","21_P_1_6_F_9",0.728,1.083,0.73,1.997
"1347",21,"P",1,6,"F","21_P_1_6_F_13",0.704,1.025,0.689,1.975
"1348",21,"P",1,6,"F","21_P_1_6_F_19",0.739,1.073,0.736,1.975
"1349",21,"P",1,6,"F","21_P_1_6_F_23",0.697,1.033,0.665,1.935
"1350",21,"P",1,6,"F","21_P_1_6_F_25",0.721,1.09,0.705,1.976
"1351",21,"P",1,6,"F","21_P_1_6_F_26",0.71,1.153,0.704,1.952
"1352",21,"P",1,6,"F","21_P_1_6_F_32",0.669,1.017,0.651,1.853
"1353",21,"P",1,6,"F","21_P_1_6_F_33",0.724,1.101,0.697,1.94
"1354",21,"P",1,6,"F","21_P_1_6_F_34",0.632,0.977,0.581,1.84
"1355",21,"P",1,6,"F","21_P_1_6_F_37",0.722,1.095,0.712,1.977
"1356",21,"P",1,6,"F","21_P_1_6_F_39",0.671,1.025,0.669,1.93
"1357",21,"P",1,6,"F","21_P_1_6_F_41",0.696,0.974,0.687,1.903
"1358",21,"P",1,6,"F","21_P_1_6_F_42",0.641,0.98,0.604,1.777
"1359",21,"P",1,6,"F","21_P_1_6_F_46",0.657,0.982,0.666,1.869
"1360",21,"P",1,6,"F","21_P_1_6_F_51",0.672,0.984,0.647,1.89
"1361",21,"P",1,6,"F","21_P_1_6_F_52",0.672,0.974,0.652,1.881
"1362",21,"P",1,6,"F","21_P_1_6_F_53",0.665,0.996,0.66,1.855
"1363",21,"P",1,6,"F","21_P_1_6_F_54",0.698,1.094,0.704,1.98
"1364",21,"P",1,6,"F","21_P_1_6_F_55",0.694,1.07,0.653,1.937
"1365",21,"P",1,6,"F","21_P_1_6_F_57",0.712,1.083,0.707,1.978
"1366",21,"P",1,6,"F","21_P_1_6_F_58",0.676,1.009,0.667,1.821
"1367",21,"P",1,6,"F","21_P_1_6_F_61",0.66,1.023,0.671,1.822
"1368",21,"P",1,6,"F","21_P_1_6_F_63",0.673,1.043,0.673,1.898
