Slice,Count,TotalArea,AverageSize,AreaPerc,Mean,Block
OREw_DGRP088_R1_24_07-1.tif,1,318685,318685,40.682,255,B7
OREw_DGRP088_R1_24_08-1.tif,1,281337,281337,35.914,255,B7
OREw_DGRP088_R1_24_09-1.tif,1,243622,243622,31.1,255,B7
OREw_DGRP088_R1_24_10-1.tif,1,229918,229918,29.35,255,B7
OREw_DGRP088_R1_24_11-1.tif,1,215288,215288,27.483,255,B7
OREw_DGRP088_R1_24_12-1.tif,1,278130,278130,35.505,255,B7
OREw_DGRP088_R1_24_13-1.tif,1,213631,213631,27.271,255,B7
OREw_DGRP088_R1_24_14-1.tif,1,251381,251381,32.09,255,B7
OREw_DGRP088_R1_24_15-1.tif,1,319666,319666,40.807,255,B7
OREw_DGRP088_R1_24_16-1.tif,1,282017,282017,36.001,255,B7
OREw_DGRP088_R1_24_17-1.tif,1,278215,278215,35.516,255,B7
OREw_DGRP088_R1_24_18-1.tif,1,223391,223391,28.517,255,B7
OREw_DGRP088_R1_24_19-1.tif,1,246034,246034,31.408,255,B7
OREw_DGRP088_R1_24_20-1.tif,1,230317,230317,29.401,255,B7
OREw_DGRP301_R1_24_01-1.tif,1,273005,273005,34.851,255,B7
OREw_DGRP301_R1_24_02-1.tif,1,301758,301758,38.521,255,B7
OREw_DGRP301_R1_24_03-1.tif,1,290001,290001,37.02,255,B7
OREw_DGRP301_R1_24_04-1.tif,1,290348,290348,37.064,255,B7
OREw_DGRP301_R1_24_05-1.tif,1,268550,268550,34.282,255,B7
OREw_DGRP301_R1_24_06-1.tif,1,267676,267676,34.17,255,B7
OREw_DGRP301_R1_24_07-1.tif,1,241873,241873,30.876,255,B7
OREw_DGRP301_R1_24_08-1.tif,1,312811,312811,39.932,255,B7
OREw_DGRP301_R1_24_09-1.tif,1,265070,265070,33.838,255,B7
OREw_DGRP301_R1_24_10-1.tif,1,263968,263968,33.697,255,B7
OREw_DGRP301_R1_24_11-1.tif,1,231519,231519,29.555,255,B7
OREw_DGRP301_R1_24_13-1.tif,1,320693,320693,40.938,255,B7
OREw_DGRP301_R1_24_15-1.tif,1,265147,265147,33.847,255,B7
OREw_DGRP301_R1_24_16-1.tif,1,242658,242658,30.977,255,B7
OREw_DGRP301_R1_24_17-1.tif,1,238108,238108,30.396,255,B7
OREw_DGRP301_R1_24_18-1.tif,1,226099,226099,28.863,255,B7
OREw_DGRP301_R1_24_19-1.tif,1,246297,246297,31.441,255,B7
OREw_DGRP301_R1_24_20-1.tif,1,274404,274404,35.029,255,B7
OREw_DGRP307_R1_24_01-1.tif,1,323481,323481,41.294,255,B7
OREw_DGRP307_R1_24_02-1.tif,1,307516,307516,39.256,255,B7
OREw_DGRP307_R1_24_03-1.tif,1,272213,272213,34.749,255,B7
OREw_DGRP307_R1_24_04-1.tif,1,339001,339001,43.275,255,B7
OREw_DGRP307_R1_24_05-1.tif,1,204313,204313,26.082,255,B7
OREw_DGRP307_R1_24_06-1.tif,1,222227,222227,28.368,255,B7
OREw_DGRP307_R1_24_07-1.tif,1,330371,330371,42.174,255,B7
OREw_DGRP307_R1_24_09-1.tif,1,333602,333602,42.586,255,B7
OREw_DGRP307_R1_24_10-1.tif,1,314211,314211,40.111,255,B7
OREw_DGRP307_R1_24_11-1.tif,1,207771,207771,26.523,255,B7
OREw_DGRP307_R1_24_12-1.tif,1,305445,305445,38.992,255,B7
OREw_DGRP307_R1_24_13-1.tif,1,218381,218381,27.877,255,B7
OREw_DGRP307_R1_24_14-1.tif,1,272606,272606,34.8,255,B7
OREw_DGRP307_R1_24_15-1.tif,1,247752,247752,31.627,255,B7
OREw_DGRP307_R1_24_16-1.tif,1,291511,291511,37.213,255,B7
OREw_DGRP307_R1_24_17-1.tif,1,309949,309949,39.567,255,B7
OREw_DGRP307_R1_24_18-1.tif,1,280722,280722,35.836,255,B7
OREw_DGRP307_R1_24_19-1.tif,1,219311,219311,27.996,255,B7
OREw_DGRP307_R1_24_20-1.tif,1,293103,293103,37.416,255,B7
OREw_DGRP307_R1_24_21-1.tif,1,319185,319185,40.746,255,B7
OREw_DGRP399_R1_24_01-1.tif,1,315496,315496,40.275,255,B7
OREw_DGRP399_R1_24_02-1.tif,1,287097,287097,36.649,255,B7
OREw_DGRP399_R1_24_03-1.tif,1,342512,342512,43.723,255,B7
OREw_DGRP399_R1_24_04-1.tif,1,294949,294949,37.652,255,B7
OREw_DGRP399_R1_24_05-1.tif,1,304515,304515,38.873,255,B7
OREw_DGRP399_R1_24_06-1.tif,1,306645,306645,39.145,255,B7
OREw_DGRP399_R1_24_07-1.tif,1,279320,279320,35.657,255,B7
OREw_DGRP399_R1_24_08-1.tif,1,270768,270768,34.565,255,B7
OREw_DGRP399_R1_24_09-1.tif,1,291235,291235,37.178,255,B7
OREw_DGRP399_R1_24_10-1.tif,1,345736,345736,44.135,255,B7
OREw_DGRP399_R1_24_11-1.tif,1,295926,295926,37.777,255,B7
OREw_DGRP399_R1_24_12-1.tif,1,300684,300684,38.384,255,B7
OREw_DGRP399_R1_24_13-1.tif,1,292554,292554,37.346,255,B7
OREw_DGRP399_R1_24_14-1.tif,1,317832,317832,40.573,255,B7
OREw_DGRP399_R1_24_15-1.tif,1,307540,307540,39.259,255,B7
OREw_DGRP399_R1_24_16-1.tif,1,265276,265276,33.864,255,B7
OREw_DGRP399_R1_24_17-1.tif,1,299624,299624,38.249,255,B7
OREw_DGRP399_R1_24_18-1.tif,1,313074,313074,39.966,255,B7
OREw_DGRP399_R1_24_19-1.tif,1,274354,274354,35.023,255,B7
OREw_DGRP399_R1_24_20-1.tif,1,291240,291240,37.178,255,B7
OREw_DGRP301_R1_24_14-1.tif,1,249738,249738,31.88,255,B7
OREw_DGRP307_R1_24_08-1.tif,1,280316,280316,35.784,255,B7
sd[1]_DGRP075_R1_24_01-1.tif,1,271204,271204,34.621,255,B7
sd[1]_DGRP075_R1_24_02-1.tif,1,256401,256401,32.731,255,B7
sd[1]_DGRP075_R1_24_03-1.tif,1,257410,257410,32.86,255,B7
sd[1]_DGRP075_R1_24_04-1.tif,1,226389,226389,28.9,255,B7
sd[1]_DGRP075_R1_24_05-1.tif,1,266681,266681,34.043,255,B7
sd[1]_DGRP075_R1_24_06-1.tif,1,276702,276702,35.322,255,B7
sd[1]_DGRP075_R1_24_07-1.tif,1,301187,301187,38.448,255,B7
sd[1]_DGRP075_R1_24_08-1.tif,1,257127,257127,32.824,255,B7
sd[1]_DGRP075_R1_24_09-1.tif,1,252506,252506,32.234,255,B7
sd[1]_DGRP075_R1_24_10-1.tif,1,220373,220373,28.132,255,B7
sd[1]_DGRP075_R1_24_11-1.tif,1,304396,304396,38.858,255,B7
sd[1]_DGRP075_R1_24_12-1.tif,1,265313,265313,33.869,255,B7
sd[1]_DGRP075_R1_24_13-1.tif,1,279702,279702,35.705,255,B7
sd[1]_DGRP075_R1_24_14-1.tif,1,269759,269759,34.436,255,B7
sd[1]_DGRP075_R1_24_15-1.tif,1,274548,274548,35.047,255,B7
sd[1]_DGRP075_R1_24_16-1.tif,1,261054,261054,33.325,255,B7
sd[1]_DGRP075_R1_24_17-1.tif,1,267634,267634,34.165,255,B7
sd[1]_DGRP075_R1_24_18-1.tif,1,274250,274250,35.009,255,B7
sd[1]_DGRP075_R1_24_19-1.tif,1,221896,221896,28.326,255,B7
sd[1]_DGRP075_R1_24_20-1.tif,1,250648,250648,31.997,255,B7
sd[1]_DGRP088_R1_24_01-1.tif,1,319722,319722,40.814,255,B7
sd[1]_DGRP088_R1_24_02-1.tif,1,247149,247149,31.55,255,B7
sd[1]_DGRP088_R1_24_03-1.tif,1,249024,249024,31.789,255,B7
sd[1]_DGRP088_R1_24_04-1.tif,1,313607,313607,40.034,255,B7
sd[1]_DGRP088_R1_24_05-1.tif,1,229754,229754,29.329,255,B7
sd[1]_DGRP088_R1_24_06-1.tif,1,257647,257647,32.89,255,B7
sd[1]_DGRP088_R1_24_07-1.tif,1,248987,248987,31.784,255,B7
sd[1]_DGRP088_R1_24_08-1.tif,1,300521,300521,38.363,255,B7
sd[1]_DGRP088_R1_24_09-1.tif,1,246565,246565,31.475,255,B7
sd[1]_DGRP088_R1_24_10-1.tif,1,185903,185903,23.731,255,B7
sd[1]_DGRP088_R1_24_11-1.tif,1,249056,249056,31.793,255,B7
sd[1]_DGRP088_R1_24_12-1.tif,1,209018,209018,26.682,255,B7
sd[1]_DGRP088_R1_24_13-1.tif,1,261637,261637,33.399,255,B7
sd[1]_DGRP088_R1_24_14-1.tif,1,241720,241720,30.857,255,B7
sd[1]_DGRP088_R1_24_15-1.tif,1,233702,233702,29.833,255,B7
sd[1]_DGRP088_R1_24_16-1.tif,1,237846,237846,30.362,255,B7
sd[1]_DGRP088_R1_24_17-1.tif,1,308944,308944,39.438,255,B7
sd[1]_DGRP088_R1_24_18-1.tif,1,234954,234954,29.993,255,B7
sd[1]_DGRP088_R1_24_19-1.tif,1,304397,304397,38.858,255,B7
sd[1]_DGRP088_R1_24_20-1.tif,1,232160,232160,29.636,255,B7
sd[1]_DGRP301_R1_24_01-1.tif,1,233940,233940,29.864,255,B7
sd[1]_DGRP301_R1_24_02-1.tif,1,202667,202667,25.872,255,B7
sd[1]_DGRP301_R1_24_03-1.tif,1,251163,251163,32.062,255,B7
sd[1]_DGRP301_R1_24_04-1.tif,1,237134,237134,30.271,255,B7
sd[1]_DGRP301_R1_24_05-1.tif,1,291612,291612,37.226,255,B7
sd[1]_DGRP301_R1_24_06-1.tif,1,249160,249160,31.807,255,B7
sd[1]_DGRP301_R1_24_07-1.tif,1,262398,262398,33.496,255,B7
sd[1]_DGRP301_R1_24_08-1.tif,1,265039,265039,33.834,255,B7
sd[1]_DGRP301_R1_24_09-1.tif,1,225897,225897,28.837,255,B7
sd[1]_DGRP301_R1_24_10-1.tif,1,295409,295409,37.711,255,B7
sd[1]_DGRP301_R1_24_11-1.tif,1,240440,240440,30.693,255,B7
sd[1]_DGRP301_R1_24_12-1.tif,1,280803,280803,35.846,255,B7
sd[1]_DGRP301_R1_24_13-1.tif,1,272696,272696,34.811,255,B7
sd[1]_DGRP301_R1_24_14-1.tif,1,280888,280888,35.857,255,B7
sd[1]_DGRP301_R1_24_15-1.tif,1,255312,255312,32.592,255,B7
sd[1]_DGRP301_R1_24_16-1.tif,1,271910,271910,34.711,255,B7
sd[1]_DGRP301_R1_24_17-1.tif,1,259202,259202,33.088,255,B7
sd[1]_DGRP301_R1_24_18-1.tif,1,236401,236401,30.178,255,B7
sd[1]_DGRP301_R1_24_19-1.tif,1,224250,224250,28.627,255,B7
sd[1]_DGRP301_R1_24_20-1.tif,1,250700,250700,32.003,255,B7
sd[1]_DGRP307_R1_24_01-1.tif,1,294670,294670,37.616,255,B7
sd[1]_DGRP307_R1_24_02-1.tif,1,240061,240061,30.645,255,B7
sd[1]_DGRP307_R1_24_03-1.tif,1,224967,224967,28.718,255,B7
sd[1]_DGRP307_R1_24_04-1.tif,1,223598,223598,28.543,255,B7
sd[1]_DGRP307_R1_24_05-1.tif,1,317655,317655,40.55,255,B7
sd[1]_DGRP307_R1_24_06-1.tif,1,275248,275248,35.137,255,B7
sd[1]_DGRP307_R1_24_07-1.tif,1,232807,232807,29.719,255,B7
sd[1]_DGRP307_R1_24_08-1.tif,1,250628,250628,31.994,255,B7
sd[1]_DGRP307_R1_24_09-1.tif,1,262724,262724,33.538,255,B7
sd[1]_DGRP307_R1_24_10-1.tif,1,336914,336914,43.009,255,B7
sd[1]_DGRP307_R1_24_11-1.tif,1,331700,331700,42.343,255,B7
sd[1]_DGRP307_R1_24_12-1.tif,1,282959,282959,36.121,255,B7
sd[1]_DGRP307_R1_24_13-1.tif,1,232389,232389,29.666,255,B7
sd[1]_DGRP307_R1_24_14-1.tif,1,285973,285973,36.506,255,B7
sd[1]_DGRP307_R1_24_15-1.tif,1,302567,302567,38.624,255,B7
sd[1]_DGRP307_R1_24_16-1.tif,1,304725,304725,38.9,255,B7
sd[1]_DGRP307_R1_24_17-1.tif,1,215541,215541,27.515,255,B7
sd[1]_DGRP307_R1_24_18-1.tif,1,274258,274258,35.01,255,B7
sd[1]_DGRP307_R1_24_19-1.tif,1,239512,239512,30.575,255,B7
sd[1]_DGRP307_R1_24_20-1.tif,1,279327,279327,35.658,255,B7
sd[1]_DGRP399_R1_24_01-1.tif,1,261806,261806,33.421,255,B7
sd[1]_DGRP399_R1_24_02-1.tif,1,241053,241053,30.772,255,B7
sd[1]_DGRP399_R1_24_03-1.tif,1,228195,228195,29.13,255,B7
sd[1]_DGRP399_R1_24_04-1.tif,1,267470,267470,34.144,255,B7
sd[1]_DGRP399_R1_24_05-1.tif,1,242612,242612,30.971,255,B7
sd[1]_DGRP399_R1_24_06-1.tif,1,279787,279787,35.716,255,B7
sd[1]_DGRP399_R1_24_07-1.tif,1,205351,205351,26.214,255,B7
sd[1]_DGRP399_R1_24_08-1.tif,1,300946,300946,38.417,255,B7
sd[1]_DGRP399_R1_24_09-1.tif,1,281033,281033,35.875,255,B7
sd[1]_DGRP399_R1_24_11-1.tif,1,262289,262289,33.483,255,B7
sd[1]_DGRP399_R1_24_12-1.tif,1,279380,279380,35.664,255,B7
sd[1]_DGRP399_R1_24_13-1.tif,1,312231,312231,39.858,255,B7
sd[1]_DGRP399_R1_24_14-1.tif,1,255677,255677,32.639,255,B7
sd[1]_DGRP399_R1_24_15-1.tif,1,286403,286403,36.561,255,B7
sd[1]_DGRP399_R1_24_16-1.tif,1,175013,175013,22.341,255,B7
sd[1]_DGRP399_R1_24_17-1.tif,1,274681,274681,35.064,255,B7
sd[1]_DGRP399_R1_24_18-1.tif,1,252360,252360,32.215,255,B7
sd[1]_DGRP399_R1_24_19-1.tif,1,280316,280316,35.784,255,B7
sd[1]_DGRP399_R1_24_20-1.tif,1,275299,275299,35.143,255,B7
sd[E3]_DGRP075_R1_24_01-1.tif,1,131825,131825,16.828,255,B7
sd[E3]_DGRP075_R1_24_02-1.tif,1,177997,177997,22.722,255,B7
sd[E3]_DGRP075_R1_24_03-1.tif,1,147661,147661,18.85,255,B7
sd[E3]_DGRP075_R1_24_04-1.tif,1,165903,165903,21.178,255,B7
sd[E3]_DGRP075_R1_24_05-1.tif,1,169196,169196,21.599,255,B7
sd[E3]_DGRP075_R1_24_06-1.tif,1,161563,161563,20.624,255,B7
sd[E3]_DGRP075_R1_24_08-1.tif,1,98355,98355,12.556,255,B7
sd[E3]_DGRP075_R1_24_09-1.tif,1,114039,114039,14.558,255,B7
sd[E3]_DGRP075_R1_24_10-1.tif,1,118806,118806,15.166,255,B7
sd[E3]_DGRP075_R1_24_11-1.tif,1,127964,127964,16.335,255,B7
sd[E3]_DGRP075_R1_24_12-1.tif,1,65695,65695,8.386,255,B7
sd[E3]_DGRP075_R1_24_13-1.tif,1,167675,167675,21.405,255,B7
sd[E3]_DGRP075_R1_24_14-1.tif,1,163865,163865,20.918,255,B7
sd[E3]_DGRP075_R1_24_15-1.tif,1,124307,124307,15.868,255,B7
sd[E3]_DGRP075_R1_24_16-1.tif,1,108977,108977,13.911,255,B7
sd[E3]_DGRP075_R1_24_17-1.tif,1,122637,122637,15.655,255,B7
sd[E3]_DGRP075_R1_24_18-1.tif,1,162876,162876,20.792,255,B7
sd[E3]_DGRP075_R1_24_19-1.tif,1,140527,140527,17.939,255,B7
sd[E3]_DGRP075_R1_24_20-1.tif,1,152647,152647,19.486,255,B7
sd[E3]_DGRP088_R1_24_01-1.tif,1,110157,110157,14.062,255,B7
sd[E3]_DGRP088_R1_24_02-1.tif,1,68115,68115,8.695,255,B7
sd[E3]_DGRP088_R1_24_04-1.tif,1,73533,73533,9.387,255,B7
sd[E3]_DGRP088_R1_24_05-1.tif,1,110136,110136,14.059,255,B7
sd[E3]_DGRP088_R1_24_06-1.tif,1,68255,68255,8.713,255,B7
sd[E3]_DGRP088_R1_24_07-1.tif,1,133579,133579,17.052,255,B7
sd[E3]_DGRP088_R1_24_08-1.tif,1,68087,68087,8.692,255,B7
sd[E3]_DGRP088_R1_24_09-1.tif,1,86351,86351,11.023,255,B7
sd[E3]_DGRP088_R1_24_10-1.tif,1,157379,157379,20.09,255,B7
sd[E3]_DGRP088_R1_24_11-1.tif,1,89085,89085,11.372,255,B7
sd[E3]_DGRP088_R1_24_12-1.tif,1,81560,81560,10.412,255,B7
sd[E3]_DGRP088_R1_24_13-1.tif,1,153727,153727,19.624,255,B7
sd[E3]_DGRP088_R1_24_14-1.tif,1,77718,77718,9.921,255,B7
sd[E3]_DGRP088_R1_24_15-1.tif,1,82855,82855,10.577,255,B7
sd[E3]_DGRP088_R1_24_17-1.tif,1,85901,85901,10.966,255,B7
sd[E3]_DGRP088_R1_24_18-1.tif,1,73946,73946,9.44,255,B7
sd[E3]_DGRP088_R1_24_19-1.tif,1,70111,70111,8.95,255,B7
sd[E3]_DGRP088_R1_24_20-1.tif,1,60479,60479,7.72,255,B7
sd[E3]_DGRP088_R1_24_21-1.tif,1,77033,77033,9.834,255,B7
sd[E3]_DGRP088_R1_24_22-1.tif,1,102004,102004,13.021,255,B7
sd[E3]_DGRP301_R1_24_01-1.tif,1,63343,63343,8.086,255,B7
sd[E3]_DGRP301_R1_24_02-1.tif,1,64401,64401,8.221,255,B7
sd[E3]_DGRP301_R1_24_05-1.tif,1,58796,58796,7.506,255,B7
sd[E3]_DGRP301_R1_24_06-1.tif,1,76986,76986,9.828,255,B7
sd[E3]_DGRP301_R1_24_07-1.tif,1,84005,84005,10.724,255,B7
sd[E3]_DGRP301_R1_24_10-1.tif,1,33338,33338,4.256,255,B7
sd[E3]_DGRP301_R1_24_11-1.tif,1,72010,72010,9.192,255,B7
sd[E3]_DGRP301_R1_24_12-1.tif,1,96598,96598,12.331,255,B7
sd[E3]_DGRP301_R1_24_13-1.tif,1,116642,116642,14.89,255,B7
sd[E3]_DGRP301_R1_24_14-1.tif,1,42956,42956,5.484,255,B7
sd[E3]_DGRP301_R1_24_15-1.tif,1,113863,113863,14.535,255,B7
sd[E3]_DGRP301_R1_24_16-1.tif,1,84561,84561,10.795,255,B7
sd[E3]_DGRP301_R1_24_17-1.tif,1,150310,150310,19.188,255,B7
sd[E3]_DGRP301_R1_24_18-1.tif,1,55013,55013,7.023,255,B7
sd[E3]_DGRP301_R1_24_19-1.tif,1,118710,118710,15.154,255,B7
sd[E3]_DGRP301_R1_24_20-1.tif,1,53568,53568,6.838,255,B7
sd[E3]_DGRP301_R1_24_21-1.tif,1,102160,102160,13.041,255,B7
sd[E3]_DGRP301_R1_24_22-1.tif,1,62006,62006,7.915,255,B7
sd[E3]_DGRP307_R1_24_01-1.tif,1,173080,173080,22.095,255,B7
sd[E3]_DGRP307_R1_24_02-1.tif,1,203340,203340,25.957,255,B7
sd[E3]_DGRP307_R1_24_03-1.tif,1,191792,191792,24.483,255,B7
sd[E3]_DGRP307_R1_24_04-1.tif,1,178229,178229,22.752,255,B7
sd[E3]_DGRP307_R1_24_05-1.tif,1,174134,174134,22.229,255,B7
sd[E3]_DGRP307_R1_24_06-1.tif,1,188853,188853,24.108,255,B7
sd[E3]_DGRP307_R1_24_07-1.tif,1,167399,167399,21.369,255,B7
sd[E3]_DGRP307_R1_24_08-1.tif,1,130388,130388,16.645,255,B7
sd[E3]_DGRP307_R1_24_10-1.tif,1,128243,128243,16.371,255,B7
sd[E3]_DGRP307_R1_24_11-1.tif,1,220238,220238,28.115,255,B7
sd[E3]_DGRP307_R1_24_13-1.tif,1,158247,158247,20.201,255,B7
sd[E3]_DGRP307_R1_24_14-1.tif,1,199379,199379,25.452,255,B7
sd[E3]_DGRP307_R1_24_16-1.tif,1,156186,156186,19.938,255,B7
sd[E3]_DGRP307_R1_24_17-1.tif,1,203420,203420,25.968,255,B7
sd[E3]_DGRP307_R1_24_19-1.tif,1,203871,203871,26.025,255,B7
sd[E3]_DGRP307_R1_24_21-1.tif,1,165082,165082,21.074,255,B7
sd[E3]_DGRP307_R1_24_22-1.tif,1,178292,178292,22.76,255,B7
sd[E3]_DGRP399_R1_24_02-1.tif,1,60228,60228,7.688,255,B7
sd[E3]_DGRP399_R1_24_03-1.tif,1,106822,106822,13.636,255,B7
sd[E3]_DGRP399_R1_24_04-1.tif,1,134424,134424,17.16,255,B7
sd[E3]_DGRP399_R1_24_07-1.tif,1,95531,95531,12.195,255,B7
sd[E3]_DGRP399_R1_24_09-1.tif,1,94061,94061,12.007,255,B7
sd[E3]_DGRP399_R1_24_10-1.tif,1,133721,133721,17.07,255,B7
sd[E3]_DGRP399_R1_24_13-1.tif,1,105954,105954,13.526,255,B7
sd[E3]_DGRP399_R1_24_14-1.tif,1,96335,96335,12.298,255,B7
sd[E3]_DGRP399_R1_24_15-1.tif,1,125008,125008,15.958,255,B7
sd[E3]_DGRP399_R1_24_16-1.tif,1,121501,121501,15.51,255,B7
sd[E3]_DGRP399_R1_24_19-1.tif,1,101588,101588,12.968,255,B7
sd[E3]_DGRP399_R1_24_21-1.tif,1,111715,111715,14.261,255,B7
sd[E3]_DGRP399_R1_24_22-1.tif,1,132059,132059,16.858,255,B7
sd[E3]_DGRP399_R1_24_23-1.tif,1,121220,121220,15.474,255,B7
sd[E3]_DGRP399_R1_24_24-1.tif,1,118124,118124,15.079,255,B7
sd[E3]_DGRP399_R1_24_25-1.tif,1,137428,137428,17.543,255,B7
sd[E3]_DGRP307_R1_24_18-1.tif,1,246852,246852,31.512,255,B7
sd[ETX4]_DGRP075_R1_24_01-1.tif,1,128178,128178,16.363,255,B7
sd[ETX4]_DGRP075_R1_24_02-1.tif,1,133935,133935,17.098,255,B7
sd[ETX4]_DGRP075_R1_24_03-1.tif,1,169546,169546,21.643,255,B7
sd[ETX4]_DGRP075_R1_24_04-1.tif,1,130216,130216,16.623,255,B7
sd[ETX4]_DGRP075_R1_24_05-1.tif,1,64913,64913,8.286,255,B7
sd[ETX4]_DGRP075_R1_24_06-1.tif,1,156983,156983,20.04,255,B7
sd[ETX4]_DGRP075_R1_24_07-1.tif,1,179239,179239,22.881,255,B7
sd[ETX4]_DGRP075_R1_24_08-1.tif,1,102957,102957,13.143,255,B7
sd[ETX4]_DGRP075_R1_24_09-1.tif,1,192382,192382,24.559,255,B7
sd[ETX4]_DGRP075_R1_24_10-1.tif,1,90228,90228,11.518,255,B7
sd[ETX4]_DGRP075_R1_24_11-1.tif,1,224339,224339,28.638,255,B7
sd[ETX4]_DGRP075_R1_24_13-1.tif,1,100096,100096,12.778,255,B7
sd[ETX4]_DGRP075_R1_24_14-1.tif,1,177850,177850,22.703,255,B7
sd[ETX4]_DGRP075_R1_24_15-1.tif,1,169842,169842,21.681,255,B7
sd[ETX4]_DGRP075_R1_24_16-1.tif,1,90904,90904,11.604,255,B7
sd[ETX4]_DGRP075_R1_24_17-1.tif,1,158106,158106,20.183,255,B7
sd[ETX4]_DGRP075_R1_24_18-1.tif,1,186823,186823,23.849,255,B7
sd[ETX4]_DGRP075_R1_24_20-1.tif,1,196743,196743,25.115,255,B7
sd[ETX4]_DGRP075_R1_24_21-1.tif,1,57927,57927,7.395,255,B7
sd[ETX4]_DGRP075_R1_24_22-1.tif,1,196910,196910,25.137,255,B7
sd[ETX4]_DGRP075_R1_24_23-1.tif,1,178501,178501,22.787,255,B7
sd[ETX4]_DGRP075_R1_24_24-1.tif,1,160633,160633,20.506,255,B7
sd[ETX4]_DGRP075_R1_24_26-1.tif,1,153077,153077,19.541,255,B7
sd[ETX4]_DGRP088_R1_24_01-1.tif,1,85074,85074,10.86,255,B7
sd[ETX4]_DGRP088_R1_24_02-1.tif,1,117925,117925,15.054,255,B7
sd[ETX4]_DGRP088_R1_24_03-1.tif,1,170366,170366,21.748,255,B7
sd[ETX4]_DGRP088_R1_24_04-1.tif,1,123903,123903,15.817,255,B7
sd[ETX4]_DGRP088_R1_24_06-1.tif,1,107194,107194,13.684,255,B7
sd[ETX4]_DGRP088_R1_24_07-1.tif,1,139909,139909,17.86,255,B7
sd[ETX4]_DGRP088_R1_24_08-1.tif,1,133439,133439,17.034,255,B7
sd[ETX4]_DGRP088_R1_24_09-1.tif,1,110097,110097,14.054,255,B7
sd[ETX4]_DGRP088_R1_24_10-1.tif,1,173111,173111,22.099,255,B7
sd[ETX4]_DGRP088_R1_24_11-1.tif,1,53860,53860,6.876,255,B7
sd[ETX4]_DGRP088_R1_24_12-1.tif,1,66440,66440,8.481,255,B7
sd[ETX4]_DGRP088_R1_24_13-1.tif,1,88769,88769,11.332,255,B7
sd[ETX4]_DGRP088_R1_24_14-1.tif,1,71149,71149,9.083,255,B7
sd[ETX4]_DGRP088_R1_24_15-1.tif,1,99940,99940,12.758,255,B7
sd[ETX4]_DGRP088_R1_24_16-1.tif,1,64743,64743,8.265,255,B7
sd[ETX4]_DGRP088_R1_24_17-1.tif,1,67764,67764,8.65,255,B7
sd[ETX4]_DGRP088_R1_24_19-1.tif,1,127269,127269,16.247,255,B7
sd[ETX4]_DGRP088_R1_24_21-1.tif,1,83117,83117,10.61,255,B7
sd[ETX4]_DGRP088_R1_24_22-1.tif,1,124549,124549,15.899,255,B7
sd[ETX4]_DGRP088_R1_24_23-1.tif,1,139823,139823,17.849,255,B7
sd[ETX4]_DGRP088_R1_24_24-1.tif,1,53806,53806,6.869,255,B7
sd[ETX4]_DGRP307_R1_24_01-1.tif,1,147074,147074,18.775,255,B7
sd[ETX4]_DGRP307_R1_24_02-1.tif,1,160947,160947,20.546,255,B7
sd[ETX4]_DGRP307_R1_24_03-1.tif,1,176144,176144,22.486,255,B7
sd[ETX4]_DGRP307_R1_24_04-1.tif,1,99790,99790,12.739,255,B7
sd[ETX4]_DGRP307_R1_24_05-1.tif,1,178000,178000,22.723,255,B7
sd[ETX4]_DGRP307_R1_24_06-1.tif,1,160324,160324,20.466,255,B7
sd[ETX4]_DGRP307_R1_24_07-1.tif,1,106466,106466,13.591,255,B7
sd[ETX4]_DGRP307_R1_24_08-1.tif,1,182513,182513,23.299,255,B7
sd[ETX4]_DGRP307_R1_24_09-1.tif,1,245209,245209,31.302,255,B7
sd[ETX4]_DGRP307_R1_24_10-1.tif,1,162618,162618,20.759,255,B7
sd[ETX4]_DGRP307_R1_24_11-1.tif,1,198930,198930,25.394,255,B7
sd[ETX4]_DGRP307_R1_24_12-1.tif,1,121760,121760,15.543,255,B7
sd[ETX4]_DGRP307_R1_24_13-1.tif,1,170145,170145,21.72,255,B7
sd[ETX4]_DGRP307_R1_24_14-1.tif,1,193607,193607,24.715,255,B7
sd[ETX4]_DGRP307_R1_24_15-1.tif,1,131199,131199,16.748,255,B7
sd[ETX4]_DGRP392_R1_24_18-1.tif,1,119911,119911,15.307,255,B7
sd[ETX4]_DGRP508_R1_24_17-1.tif,1,116934,116934,14.927,255,B7
sd[ETX4]_DGRP757_R1_24_13-1.tif,1,226169,226169,28.872,255,B7
sd[ETX4]_DGRP088_R1_24_05-1.tif,1,93281,93281,11.908,255,B7
OREw_DGRP038_R1_24_01-1.tif,1,310096,310096,39.585,255,B6
OREw_DGRP038_R1_24_02-1.tif,1,315998,315998,40.339,255,B6
OREw_DGRP038_R1_24_03-1.tif,1,324595,324595,41.436,255,B6
OREw_DGRP038_R1_24_04-1.tif,1,291512,291512,37.213,255,B6
OREw_DGRP038_R1_24_06-1.tif,1,285908,285908,36.498,255,B6
OREw_DGRP038_R1_24_07-1.tif,1,296177,296177,37.809,255,B6
OREw_DGRP038_R1_24_08-1.tif,1,259694,259694,33.151,255,B6
OREw_DGRP038_R1_24_09-1.tif,1,282378,282378,36.047,255,B6
OREw_DGRP038_R1_24_10-1.tif,1,315829,315829,40.317,255,B6
OREw_DGRP038_R1_24_13-1.tif,1,274413,274413,35.03,255,B6
