"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block","Area_mmsq"
"509","sd[1]",45,24,255369,32.599,1,1.1804432025
"510","sd[1]",45,24,289211,36.919,1,1.3368778475
"511","sd[1]",45,24,283426,36.181,1,1.310136685
"512","sd[1]",45,24,325793,41.589,1,1.5059781425
"513","sd[1]",45,24,203881,26.026,1,0.9424399225
"514","sd[1]",45,24,324045,41.366,1,1.4978980125
"515","sd[1]",45,24,321738,41.072,1,1.487233905
"516","sd[1]",45,24,317225,40.495,1,1.4663725625
"517","sd[1]",45,24,261512,33.383,1,1.20883922
"518","sd[1]",48,24,298484,38.103,1,1.37974229
"519","sd[1]",48,24,307229,39.219,1,1.4201660525
"520","sd[1]",48,24,280652,35.827,1,1.29731387
"521","sd[1]",48,24,280605,35.821,1,1.2970966125
"522","sd[1]",48,24,276908,35.349,1,1.28000723
"523","sd[1]",48,24,340943,43.523,1,1.5760090175
"524","sd[1]",48,24,297155,37.933,1,1.3735989875
"525","sd[1]",48,24,246939,31.523,1,1.1414755275
"526","sd[1]",48,24,280644,35.826,1,1.29727689
"527","sd[1]",48,24,277430,35.415,1,1.282420175
"528","sd[1]",48,24,256989,32.806,1,1.1879316525
"529","sd[1]",48,24,285205,36.408,1,1.3183601125
"530","sd[1]",48,24,216218,27.601,1,0.999467705
"531","sd[1]",48,24,327455,41.801,1,1.5136607375
"532","sd[1]",48,24,261849,33.426,1,1.2103970025
"533","sd[1]",48,24,248373,31.706,1,1.1481041925
"534","sd[1]",48,24,302130,38.568,1,1.396595925
"535","sd[1]",48,24,253169,32.318,1,1.1702737025
"536","sd[1]",48,24,324947,41.481,1,1.5020675075
"537","sd[1]",48,24,298188,38.065,1,1.37837403
"538","sd[1]",51,24,281643,35.953,1,1.3018947675
"539","sd[1]",51,24,282163,36.02,1,1.3042984675
"540","sd[1]",51,24,208822,26.657,1,0.965279695
"541","sd[1]",51,24,271833,34.701,1,1.2565480425
"542","sd[1]",51,24,296280,37.822,1,1.3695543
"543","sd[1]",51,24,282724,36.091,1,1.30689169
"544","sd[1]",51,24,237361,30.3,1,1.0972012225
"545","sd[1]",51,24,249340,31.83,1,1.15257415
"546","sd[1]",51,24,208985,26.678,1,0.9660331625
"547","sd[1]",51,24,273153,34.869,1,1.2626497425
"548","sd[1]",51,24,197052,25.155,1,0.91087287
"549","sd[1]",51,24,328118,41.886,1,1.516725455
"550","sd[1]",51,24,254244,32.456,1,1.17524289
"551","sd[1]",51,24,278389,35.538,1,1.2868531525
"552","sd[1]",51,24,338433,43.203,1,1.5644065425
"553","sd[1]",51,24,311591,39.776,1,1.4403293975
"554","sd[1]",51,24,278084,35.499,1,1.28544329
"555","sd[1]",51,24,217617,27.78,1,1.0059345825
"556","sd[1]",51,24,269282,34.375,1,1.244756045
"557","sd[1]",51,24,309255,39.478,1,1.4295312375
"558","sd[1]",59,NA,260776,33.289,1,1.20543706
"559","sd[1]",59,24,303973,38.804,1,1.4051151925
"560","sd[1]",59,24,281030,35.875,1,1.299061175
"561","sd[1]",59,24,326624,41.695,1,1.50981944
"562","sd[1]",59,24,268386,34.261,1,1.240614285
"563","sd[1]",59,24,266737,34.05,1,1.2329917825
"564","sd[1]",59,24,285389,36.431,1,1.3192106525
"565","sd[1]",59,24,291482,37.209,1,1.347375545
"566","sd[1]",59,24,268757,34.308,1,1.2423292325
"567","sd[1]",59,24,288484,36.826,1,1.33351729
"568","sd[1]",59,24,291873,37.259,1,1.3491829425
"569","sd[1]",59,24,254405,32.476,1,1.1759871125
"570","sd[1]",59,24,339877,43.387,1,1.5710814325
"571","sd[1]",59,24,258121,32.95,1,1.1931643225
"572","sd[1]",59,24,300058,38.304,1,1.387018105
"573","sd[1]",59,24,307203,39.216,1,1.4200458675
"574","sd[1]",59,24,308383,39.367,1,1.4255004175
"575","sd[1]",59,24,289184,36.916,1,1.33675304
"576","sd[1]",59,24,278666,35.573,1,1.288133585
"577","sd[1]",59,24,303879,38.792,1,1.4046806775
"578","sd[1]",69,24,313803,40.059,1,1.4505543675
"579","sd[1]",69,24,265388,33.878,1,1.22675603
"580","sd[1]",69,24,285027,36.385,1,1.3175373075
"581","sd[1]",69,24,275827,35.211,1,1.2750103075
"582","sd[1]",69,24,253281,32.333,1,1.1707914225
"583","sd[1]",69,24,323030,41.236,1,1.493206175
"584","sd[1]",69,24,312279,39.864,1,1.4435096775
"585","sd[1]",69,24,247847,31.639,1,1.1456727575
"586","sd[1]",69,24,258565,33.007,1,1.1952167125
"587","sd[1]",69,24,259149,33.082,1,1.1979162525
"588","sd[1]",69,24,295966,37.782,1,1.368102835
"589","sd[1]",69,24,299022,38.172,1,1.382229195
"590","sd[1]",69,24,310552,39.644,1,1.43552662
"591","sd[1]",69,24,271738,34.689,1,1.256108905
"592","sd[1]",69,24,251137,32.059,1,1.1608807825
"593","sd[1]",69,24,289534,36.961,1,1.338370915
"594","sd[1]",69,24,225229,28.752,1,1.0411210525
"595","sd[1]",69,24,302297,38.59,1,1.3973678825
"596","sd[1]",69,24,297221,37.942,1,1.3739040725
"597","sd[1]",75,24,277109,35.374,1,1.2809363525
"598","sd[1]",75,24,306728,39.155,1,1.41785018
"599","sd[1]",75,24,298130,38.058,1,1.378105925
"600","sd[1]",75,24,291662,37.232,1,1.348207595
"601","sd[1]",75,24,262826,33.551,1,1.214913185
"602","sd[1]",75,24,293975,37.527,1,1.3588994375
"603","sd[1]",75,24,284799,36.356,1,1.3164833775
"604","sd[1]",75,24,286420,36.563,1,1.32397645
"605","sd[1]",75,24,275528,35.173,1,1.27362818
"606","sd[1]",75,24,283193,36.151,1,1.3090596425
"607","sd[1]",75,24,283342,36.17,1,1.309748395
"608","sd[1]",75,24,270540,34.536,1,1.25057115
"609","sd[1]",75,24,297255,37.946,1,1.3740612375
"610","sd[1]",75,24,298894,38.155,1,1.381637515
"611","sd[1]",75,24,306957,39.185,1,1.4189087325
"612","sd[1]",75,24,287288,36.674,1,1.32798878
"613","sd[1]",75,24,298855,38.15,1,1.3814572375
"614","sd[1]",75,24,297017,37.916,1,1.3729610825
"615","sd[1]",75,24,327126,41.759,1,1.512139935
"616","sd[1]",75,24,298404,38.093,1,1.37937249
"617","sd[1]",85,24,253874,32.408,1,1.173532565
"618","sd[1]",85,24,294494,37.594,1,1.361298515
"619","sd[1]",85,24,295808,37.761,1,1.36737248
"620","sd[1]",85,24,292933,37.394,1,1.3540827925
"621","sd[1]",85,24,292324,37.317,1,1.35126769
"622","sd[1]",85,24,296721,37.878,1,1.3715928225
"623","sd[1]",85,24,331465,42.313,1,1.5321969625
"624","sd[1]",85,24,255736,32.646,1,1.18213966
"625","sd[1]",85,24,268698,34.301,1,1.242056505
"626","sd[1]",85,24,282691,36.087,1,1.3067391475
"627","sd[1]",85,24,279244,35.647,1,1.29080539
"628","sd[1]",85,24,300826,38.402,1,1.390568185
"629","sd[1]",85,24,291673,37.234,1,1.3482584425
"630","sd[1]",85,24,314197,40.109,1,1.4523756325
"631","sd[1]",85,24,269624,34.419,1,1.24633694
"632","sd[1]",85,24,300943,38.417,1,1.3911090175
"633","sd[1]",85,24,270027,34.47,1,1.2481998075
"634","sd[1]",88,24,322930,41.224,1,1.492743925
"635","sd[1]",88,24,330905,42.242,1,1.5296083625
"636","sd[1]",88,24,275514,35.171,1,1.273563465
"637","sd[1]",88,24,337380,43.068,1,1.55953905
"638","sd[1]",88,24,325531,41.556,1,1.5047670475
"639","sd[1]",88,24,347307,44.336,1,1.6054266075
"640","sd[1]",88,24,275834,35.212,1,1.275042665
"641","sd[1]",88,24,265444,33.885,1,1.22701489
"642","sd[1]",88,24,272285,34.759,1,1.2586374125
"643","sd[1]",88,24,325685,41.575,1,1.5054789125
"644","sd[1]",88,24,336812,42.996,1,1.55691347
"645","sd[1]",88,24,355122,45.333,1,1.641551445
"646","sd[1]",88,24,295616,37.737,1,1.36648496
"647","sd[1]",88,24,249044,31.792,1,1.15120589
"648","sd[1]",88,24,349755,44.648,1,1.6167424875
"649","sd[1]",88,24,320093,40.862,1,1.4796298925
"650","sd[1]",88,24,271589,34.67,1,1.2554201525
"651","sd[1]",88,24,276733,35.326,1,1.2791982925
"652","sd[1]",91,24,303266,38.713,1,1.401847085
"653","sd[1]",91,24,288416,36.818,1,1.33320296
"654","sd[1]",91,24,251669,32.127,1,1.1633399525
"655","sd[1]",91,24,282118,36.014,1,1.304090455
"656","sd[1]",91,24,297349,37.958,1,1.3744957525
"657","sd[1]",91,24,236398,30.177,1,1.092749755
"658","sd[1]",91,24,265176,33.851,1,1.22577606
"659","sd[1]",91,24,293840,37.51,1,1.3582754
"660","sd[1]",91,24,278261,35.521,1,1.2862614725
"661","sd[1]",91,24,320369,40.897,1,1.4809057025
"662","sd[1]",91,24,267548,34.154,1,1.23674063
"663","sd[1]",91,24,282087,36.01,1,1.3039471575
"664","sd[1]",91,24,284193,36.279,1,1.3136821425
"665","sd[1]",91,24,317633,40.548,1,1.4682585425
"666","sd[1]",91,24,247454,31.589,1,1.143856115
"667","sd[1]",91,24,282850,36.107,1,1.307474125
"668","sd[1]",91,24,286903,36.625,1,1.3262091175
"669","sd[1]",91,24,314268,40.118,1,1.45270383
"670","sd[1]",91,24,313961,40.079,1,1.4512847225
"671","sd[1]",399,24,309533,39.514,1,1.4308162925
"672","sd[1]",399,24,303386,38.729,1,1.402401785
"673","sd[1]",399,24,251752,32.137,1,1.16372362
"674","sd[1]",399,24,295944,37.779,1,1.36800114
"675","sd[1]",399,24,310902,39.688,1,1.437144495
"676","sd[1]",399,24,287015,36.639,1,1.3267268375
"677","sd[1]",399,24,326277,41.651,1,1.5082154325
"678","sd[1]",399,24,283377,36.175,1,1.3099101825
"679","sd[1]",399,24,362113,46.226,1,1.6738673425
"680","sd[1]",399,24,262745,33.541,1,1.2145387625
"681","sd[1]",399,24,266208,33.983,1,1.23054648
"682","sd[1]",399,24,302711,38.643,1,1.3992815975
"683","sd[1]",399,24,294752,37.627,1,1.36249112
"684","sd[1]",399,24,313615,40.035,1,1.4496853375
"685","sd[1]",399,24,283797,36.228,1,1.3118516325
"686","sd[1]",399,24,264988,33.827,1,1.22490703
"687","sd[1]",399,24,295915,37.775,1,1.3678670875
"688","sd[1]",399,24,309553,39.516,1,1.4309087425
"689","sd[1]",399,24,311885,39.814,1,1.4416884125
"690","sd[1]",399,24,244390,31.198,1,1.129692775
"691","sd[1]",26,24,302819,38.656,1,1.3997808275
"692","sd[1]",28,24,345071,44.05,1,1.5950906975
"693","sd[1]",28,24,345071,44.05,1,1.5950906975
"694","sd[1]",28,24,356384,45.494,1,1.64738504
"695","sd[1]",28,24,305665,39.02,1,1.4129364625
"696","sd[1]",31,24,313951,40.077,1,1.4512384975
"697","sd[1]",31,24,291562,37.219,1,1.347745345
"698","sd[1]",32,24,275381,35.154,1,1.2729486725
"699","sd[1]",38,24,294387,37.58,1,1.3608039075
"700","sd[1]",38,24,247485,31.593,1,1.1439994125
"701","sd[1]",45,24,318511,40.66,1,1.4723170975
"702","sd[1]",69,24,302058,38.559,1,1.396263105
"703","sd[1]",85,24,293122,37.419,1,1.354956445
"704","sd[1]",85,24,304969,38.931,1,1.4097192025
"705","sd[1]",88,24,340124,43.419,1,1.57222319
"706","sd[1]",88,24,286184,36.533,1,1.32288554
"707","sd[1]",26,24,362541,46.28,1,1.6758457725
"708","sd[E3]",21,24,99918,12.755,1,0.461870955
"709","sd[E3]",21,24,204997,26.169,1,0.9475986325
"710","sd[E3]",21,24,194937,24.885,1,0.9010962825
"711","sd[E3]",21,24,214374,27.366,1,0.990943815
"712","sd[E3]",21,24,210620,26.887,1,0.97359095
"713","sd[E3]",21,24,220007,28.085,1,1.0169823575
"714","sd[E3]",21,24,152211,19.431,1,0.7035953475
"715","sd[E3]",21,24,209141,26.698,1,0.9667542725
"716","sd[E3]",21,24,247012,31.532,1,1.14181297
"717","sd[E3]",21,24,91358,11.662,1,0.422302355
"718","sd[E3]",21,24,188184,24.023,1,0.86988054
"719","sd[E3]",21,24,182874,23.345,1,0.845335065
"720","sd[E3]",21,24,206640,26.379,1,0.9551934
"721","sd[E3]",21,24,201748,25.754,1,0.93258013
"722","sd[E3]",26,24,252341,32.213,1,1.1664462725
"723","sd[E3]",26,24,235389,30.049,1,1.0880856525
"724","sd[E3]",26,24,224658,28.679,1,1.038481605
"725","sd[E3]",26,24,248919,31.776,1,1.1506280775
"726","sd[E3]",26,24,255525,32.619,1,1.1811643125
"727","sd[E3]",26,24,270247,34.498,1,1.2492167575
"728","sd[E3]",26,24,253446,32.354,1,1.171554135
"729","sd[E3]",26,24,215178,27.469,1,0.994660305
"730","sd[E3]",26,24,253770,32.395,1,1.173051825
"731","sd[E3]",26,24,267531,34.152,1,1.2366620475
"732","sd[E3]",26,24,249296,31.824,1,1.15237076
"733","sd[E3]",26,24,230300,29.399,1,1.06456175
"734","sd[E3]",26,24,307068,39.199,1,1.41942183
"735","sd[E3]",26,24,240891,30.751,1,1.1135186475
"736","sd[E3]",26,24,260007,33.191,1,1.2018823575
"737","sd[E3]",26,24,231855,29.598,1,1.0717497375
"738","sd[E3]",26,24,253146,32.315,1,1.170167385
"739","sd[E3]",26,24,220642,28.166,1,1.019917645
"740","sd[E3]",28,24,208952,26.674,1,0.96588062
"741","sd[E3]",28,24,249179,31.809,1,1.1518299275
"742","sd[E3]",28,24,239818,30.614,1,1.108558705
"743","sd[E3]",28,24,253185,32.32,1,1.1703476625
"744","sd[E3]",28,24,221542,28.281,1,1.024077895
"745","sd[E3]",28,24,206970,26.421,1,0.956718825
"746","sd[E3]",28,24,213939,27.31,1,0.9889330275
"747","sd[E3]",28,24,270627,34.547,1,1.2509733075
"748","sd[E3]",28,24,217648,27.784,1,1.00607788
"749","sd[E3]",28,24,248048,31.665,1,1.14660188
"750","sd[E3]",28,24,243678,31.107,1,1.126401555
"751","sd[E3]",28,24,230276,29.396,1,1.06445081
"752","sd[E3]",28,24,293216,37.431,1,1.35539096
"753","sd[E3]",28,24,231372,29.536,1,1.06951707
"754","sd[E3]",28,24,270392,34.517,1,1.24988702
"755","sd[E3]",28,24,273293,34.887,1,1.2632968925
"756","sd[E3]",31,24,123827,15.807,1,0.5723903075
"757","sd[E3]",31,24,222134,28.357,1,1.026814415
"758","sd[E3]",31,24,109332,13.957,1,0.50538717
"759","sd[E3]",31,24,151984,19.402,1,0.70254604
"760","sd[E3]",31,24,239025,30.513,1,1.1048930625
"761","sd[E3]",31,24,182510,23.298,1,0.843652475
"762","sd[E3]",31,24,105567,13.476,1,0.4879834575
"763","sd[E3]",31,24,138092,17.628,1,0.63833027
"764","sd[E3]",31,24,133296,17.016,1,0.61616076
"765","sd[E3]",31,24,156447,19.971,1,0.7231762575
"766","sd[E3]",31,24,202143,25.805,1,0.9344060175
"767","sd[E3]",31,24,172829,22.063,1,0.7989020525
"768","sd[E3]",31,24,180554,23.049,1,0.834610865
"769","sd[E3]",31,24,214373,27.366,1,0.9909391925
"770","sd[E3]",31,24,197438,25.204,1,0.912657155
"771","sd[E3]",32,24,117210,14.962,1,0.541803225
"772","sd[E3]",32,24,79274,10.12,1,0.366444065
"773","sd[E3]",32,24,102891,13.135,1,0.4756136475
"774","sd[E3]",32,24,143255,18.287,1,0.6621962375
"775","sd[E3]",32,24,114849,14.661,1,0.5308895025
"776","sd[E3]",32,24,107686,13.747,1,0.497778535
"777","sd[E3]",32,24,148520,18.959,1,0.6865337
"778","sd[E3]",32,24,185818,23.721,1,0.858943705
"779","sd[E3]",32,24,144335,18.425,1,0.6671885375
"780","sd[E3]",32,24,170096,21.714,1,0.78626876
"781","sd[E3]",32,24,94024,12.003,1,0.43462594
"782","sd[E3]",32,24,148618,18.972,1,0.686986705
"783","sd[E3]",32,24,129997,16.595,1,0.6009111325
"784","sd[E3]",32,24,142402,18.178,1,0.658253245
"785","sd[E3]",32,24,170990,21.828,1,0.790401275
"786","sd[E3]",32,24,188411,24.052,1,0.8709298475
"787","sd[E3]",38,24,47292,6.037,1,0.21860727
"788","sd[E3]",38,24,123538,15.77,1,0.571054405
"789","sd[E3]",38,24,87163,11.127,1,0.4029109675
"790","sd[E3]",38,24,250696,32.003,1,1.15884226
"791","sd[E3]",38,24,251202,32.067,1,1.161181245
"792","sd[E3]",38,24,205805,26.272,1,0.9513336125
"793","sd[E3]",38,24,213522,27.257,1,0.987005445
"794","sd[E3]",38,24,142257,18.16,1,0.6575829825
"795","sd[E3]",38,24,236074,30.136,1,1.091252065
"796","sd[E3]",38,24,163517,20.874,1,0.7558573325
"797","sd[E3]",38,24,69951,8.93,1,0.3233484975
"798","sd[E3]",38,24,99999,12.765,1,0.4622453775
"799","sd[E3]",38,24,47193,6.024,1,0.2181496425
"800","sd[E3]",38,24,204072,26.051,1,0.94332282
"801","sd[E3]",38,24,97497,12.446,1,0.4506798825
"802","sd[E3]",38,24,44808,5.72,1,0.20712498
"803","sd[E3]",38,24,213508,27.255,1,0.98694073
"804","sd[E3]",38,24,234173,29.893,1,1.0824646925
"805","sd[E3]",38,24,222403,28.391,1,1.0280578675
"806","sd[E3]",38,24,220378,28.132,1,1.018697305
"807","sd[E3]",40,24,176780,22.567,1,0.81716555
"808","sd[E3]",40,24,182703,23.323,1,0.8445446175
"809","sd[E3]",40,24,201758,25.755,1,0.932626355
"810","sd[E3]",40,24,188639,24.081,1,0.8719837775
"811","sd[E3]",40,24,125230,15.986,1,0.578875675
"812","sd[E3]",40,24,170431,21.756,1,0.7878172975
"813","sd[E3]",40,24,97213,12.41,1,0.4493670925
"814","sd[E3]",40,24,173362,22.131,1,0.801365845
"815","sd[E3]",40,24,182641,23.315,1,0.8442580225
"816","sd[E3]",40,24,105505,13.468,1,0.4876968625
"817","sd[E3]",40,24,201995,25.786,1,0.9337218875
"818","sd[E3]",40,24,185403,23.668,1,0.8570253675
"819","sd[E3]",40,24,201787,25.759,1,0.9327604075
"820","sd[E3]",40,24,193112,24.652,1,0.89266022
"821","sd[E3]",40,24,201734,25.752,1,0.932515415
"822","sd[E3]",40,24,112533,14.365,1,0.5201837925
"823","sd[E3]",40,24,73130,9.335,1,0.338043425
"824","sd[E3]",40,24,133584,17.053,1,0.61749204
"825","sd[E3]",40,24,166283,21.227,1,0.7686431675
"826","sd[E3]",41,24,175939,22.46,1,0.8132780275
"827","sd[E3]",41,24,204732,26.135,1,0.94637367
"828","sd[E3]",41,24,189091,24.138,1,0.8740731475
"829","sd[E3]",41,24,205566,26.242,1,0.950228835
"830","sd[E3]",41,24,178409,22.775,1,0.8246956025
"831","sd[E3]",41,24,167035,21.323,1,0.7721192875
"832","sd[E3]",41,24,149048,19.027,1,0.68897438
"833","sd[E3]",41,24,91337,11.66,1,0.4222052825
"834","sd[E3]",41,24,2e+05,25.531,1,0.9245
"835","sd[E3]",41,24,219627,28.037,1,1.0152258075
"836","sd[E3]",41,24,190264,24.288,1,0.87949534
"837","sd[E3]",41,24,198094,25.288,1,0.915689515
"838","sd[E3]",41,24,197580,25.222,1,0.91331355
"839","sd[E3]",41,24,177334,22.638,1,0.819726415
"840","sd[E3]",41,24,202556,25.857,1,0.93631511
"841","sd[E3]",41,24,190786,24.355,1,0.881908285
"842","sd[E3]",41,24,199953,25.525,1,0.9242827425
"843","sd[E3]",41,24,175534,22.408,1,0.811405915
"844","sd[E3]",41,24,183359,23.407,1,0.8475769775
"845","sd[E3]",45,24,290951,37.141,1,1.3449209975
"846","sd[E3]",45,24,249410,31.838,1,1.152897725
"847","sd[E3]",45,24,252239,32.2,1,1.1659747775
"848","sd[E3]",45,24,242192,30.917,1,1.11953252
"849","sd[E3]",45,24,213833,27.297,1,0.9884430425
"850","sd[E3]",45,24,267694,34.173,1,1.237415515
"851","sd[E3]",45,24,259109,33.077,1,1.1977313525
"852","sd[E3]",45,24,257299,32.846,1,1.1893646275
"853","sd[E3]",45,24,243080,31.03,1,1.1236373
"854","sd[E3]",45,24,224302,28.633,1,1.036835995
"855","sd[E3]",45,24,237706,30.344,1,1.098795985
"856","sd[E3]",45,24,227324,29.019,1,1.05080519
"857","sd[E3]",45,24,203630,25.994,1,0.941279675
"858","sd[E3]",45,24,279633,35.697,1,1.2926035425
"859","sd[E3]",45,24,267602,34.161,1,1.236990245
"860","sd[E3]",45,24,174630,22.292,1,0.807227175
"861","sd[E3]",45,24,257555,32.878,1,1.1905479875
"862","sd[E3]",45,24,179080,22.86,1,0.8277973
"863","sd[E3]",45,24,213520,27.257,1,0.9869962
"864","sd[E3]",48,24,201176,25.681,1,0.92993606
"865","sd[E3]",48,24,172045,21.962,1,0.7952780125
"866","sd[E3]",48,24,197887,25.261,1,0.9147326575
"867","sd[E3]",48,24,168195,21.471,1,0.7774813875
"868","sd[E3]",48,24,184658,23.573,1,0.853581605
"869","sd[E3]",48,24,167445,21.375,1,0.7740145125
"870","sd[E3]",48,24,132435,16.906,1,0.6121807875
"871","sd[E3]",48,24,181119,23.121,1,0.8372225775
"872","sd[E3]",48,24,202095,25.798,1,0.9341841375
"873","sd[E3]",48,24,176766,22.565,1,0.817100835
"874","sd[E3]",48,24,167869,21.429,1,0.7759744525
"875","sd[E3]",48,24,133128,16.994,1,0.61538418
"876","sd[E3]",48,24,180801,23.08,1,0.8357526225
"877","sd[E3]",48,24,146300,18.676,1,0.67627175
"878","sd[E3]",48,24,177999,22.723,1,0.8228003775
"879","sd[E3]",48,24,194322,24.806,1,0.898253445
"880","sd[E3]",48,24,154728,19.752,1,0.71523018
"881","sd[E3]",57,24,220235,28.114,1,1.0180362875
"882","sd[E3]",57,24,190703,24.344,1,0.8815246175
"883","sd[E3]",57,24,230433,29.416,1,1.0651765425
"884","sd[E3]",57,24,195074,24.902,1,0.901729565
"885","sd[E3]",57,24,227372,29.025,1,1.05102707
"886","sd[E3]",57,24,194765,24.863,1,0.9003012125
"887","sd[E3]",57,24,213011,27.192,1,0.9846433475
"888","sd[E3]",57,24,232322,29.657,1,1.073908445
"889","sd[E3]",57,24,201395,25.709,1,0.9309483875
"890","sd[E3]",57,24,235518,30.065,1,1.088681955
"891","sd[E3]",57,24,223901,28.582,1,1.0349823725
"892","sd[E3]",57,24,200144,25.549,1,0.92516564
"893","sd[E3]",57,24,208714,26.643,1,0.964780465
"894","sd[E3]",57,24,186067,23.752,1,0.8600947075
"895","sd[E3]",57,24,227639,29.059,1,1.0522612775
"896","sd[E3]",57,24,218873,27.94,1,1.0117404425
"897","sd[E3]",57,24,189109,24.141,1,0.8741563525
"898","sd[E3]",57,24,237704,30.344,1,1.09878674
"899","sd[E3]",57,24,204691,26.13,1,0.9461841475
"900","sd[E3]",57,24,256273,32.715,1,1.1846219425
"901","sd[E3]",59,24,82889,10.581,1,0.3831544025
"902","sd[E3]",59,24,134485,17.168,1,0.6216569125
"903","sd[E3]",59,24,112616,14.376,1,0.52056746
"904","sd[E3]",59,24,125031,15.961,1,0.5779557975
"905","sd[E3]",59,24,43163,5.51,1,0.1995209675
"906","sd[E3]",59,24,100133,12.783,1,0.4628647925
"907","sd[E3]",59,24,142614,18.205,1,0.659233215
"908","sd[E3]",59,24,109857,14.024,1,0.5078139825
"909","sd[E3]",59,24,100916,12.882,1,0.46648421
"910","sd[E3]",59,24,131376,16.771,1,0.60728556
"911","sd[E3]",59,24,106224,13.56,1,0.49102044
"912","sd[E3]",59,24,84802,10.825,1,0.391997245
"913","sd[E3]",59,24,57677,7.363,1,0.2666119325
"914","sd[E3]",59,24,110641,14.124,1,0.5114380225
"915","sd[E3]",59,24,66184,8.449,1,0.30593554
"916","sd[E3]",59,24,131452,16.781,1,0.60763687
"917","sd[E3]",59,24,103554,13.219,1,0.478678365
"918","sd[E3]",59,24,114913,14.669,1,0.5311853425
"919","sd[E3]",59,24,81725,10.433,1,0.3777738125
"920","sd[E3]",69,24,179320,22.891,1,0.8289067
"921","sd[E3]",69,24,232119,29.631,1,1.0729700775
"922","sd[E3]",69,24,77389,9.879,1,0.3577306525
"923","sd[E3]",69,24,214111,27.332,1,0.9897280975
"924","sd[E3]",69,24,232580,29.69,1,1.07510105
"925","sd[E3]",69,24,211824,27.04,1,0.97915644
"926","sd[E3]",69,24,73879,9.431,1,0.3415056775
"927","sd[E3]",69,24,255366,32.599,1,1.180429335
"928","sd[E3]",69,24,243908,31.136,1,1.12746473
"929","sd[E3]",69,24,193297,24.675,1,0.8935153825
"930","sd[E3]",69,24,235500,30.063,1,1.08859875
"931","sd[E3]",69,24,186958,23.866,1,0.864213355
"932","sd[E3]",69,24,253708,32.387,1,1.17276523
"933","sd[E3]",69,24,255063,32.56,1,1.1790287175
"934","sd[E3]",69,24,252297,32.207,1,1.1662428825
"935","sd[E3]",69,24,251129,32.058,1,1.1608438025
"936","sd[E3]",69,24,179262,22.884,1,0.828638595
"937","sd[E3]",69,24,248180,31.681,1,1.14721205
"938","sd[E3]",69,24,201276,25.694,1,0.93039831
