"Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"sd[1]","091",24,267548,34.154,"1"
"sd[1]","091",24,282087,36.01,"1"
"sd[1]","091",24,284193,36.279,"1"
"sd[1]","091",24,317633,40.548,"1"
"sd[1]","091",24,247454,31.589,"1"
"sd[1]","091",24,282850,36.107,"1"
"sd[1]","091",24,286903,36.625,"1"
"sd[1]","091",24,314268,40.118,"1"
"sd[1]","091",24,313961,40.079,"1"
"sd[1]","399",24,309533,39.514,"1"
"sd[1]","399",24,303386,38.729,"1"
"sd[1]","399",24,251752,32.137,"1"
"sd[1]","399",24,295944,37.779,"1"
"sd[1]","399",24,310902,39.688,"1"
"sd[1]","399",24,287015,36.639,"1"
"sd[1]","399",24,326277,41.651,"1"
"sd[1]","399",24,283377,36.175,"1"
"sd[1]","399",24,362113,46.226,"1"
"sd[1]","399",24,262745,33.541,"1"
"sd[1]","399",24,266208,33.983,"1"
"sd[1]","399",24,302711,38.643,"1"
"sd[1]","399",24,294752,37.627,"1"
"sd[1]","399",24,313615,40.035,"1"
"sd[1]","399",24,283797,36.228,"1"
"sd[1]","399",24,264988,33.827,"1"
"sd[1]","399",24,295915,37.775,"1"
"sd[1]","399",24,309553,39.516,"1"
"sd[1]","399",24,311885,39.814,"1"
"sd[1]","399",24,244390,31.198,"1"
"sd[1]","026",24,302819,38.656,"1"
"sd[1]","028",24,345071,44.05,"1"
"sd[1]","028",24,345071,44.05,"1"
"sd[1]","028",24,356384,45.494,"1"
"sd[1]","028",24,305665,39.02,"1"
"sd[1]","031",24,313951,40.077,"1"
"sd[1]","031",24,291562,37.219,"1"
"sd[1]","032",24,275381,35.154,"1"
"sd[1]","038",24,294387,37.58,"1"
"sd[1]","038",24,247485,31.593,"1"
"sd[1]","045",24,318511,40.66,"1"
"sd[1]","069",24,302058,38.559,"1"
"sd[1]","085",24,293122,37.419,"1"
"sd[1]","085",24,304969,38.931,"1"
"sd[1]","088",24,340124,43.419,"1"
"sd[1]","088",24,286184,36.533,"1"
"sd[1]","026",24,362541,46.28,"1"
"sd[E3]","021",24,99918,12.755,"1"
"sd[E3]","021",24,204997,26.169,"1"
"sd[E3]","021",24,194937,24.885,"1"
"sd[E3]","021",24,214374,27.366,"1"
"sd[E3]","021",24,210620,26.887,"1"
"sd[E3]","021",24,220007,28.085,"1"
"sd[E3]","021",24,152211,19.431,"1"
"sd[E3]","021",24,209141,26.698,"1"
"sd[E3]","021",24,247012,31.532,"1"
"sd[E3]","021",24,91358,11.662,"1"
"sd[E3]","021",24,188184,24.023,"1"
"sd[E3]","021",24,182874,23.345,"1"
"sd[E3]","021",24,206640,26.379,"1"
"sd[E3]","021",24,201748,25.754,"1"
"sd[E3]","026",24,252341,32.213,"1"
"sd[E3]","026",24,235389,30.049,"1"
"sd[E3]","026",24,224658,28.679,"1"
"sd[E3]","026",24,248919,31.776,"1"
"sd[E3]","026",24,255525,32.619,"1"
"sd[E3]","026",24,270247,34.498,"1"
"sd[E3]","026",24,253446,32.354,"1"
"sd[E3]","026",24,215178,27.469,"1"
"sd[E3]","026",24,253770,32.395,"1"
"sd[E3]","026",24,267531,34.152,"1"
"sd[E3]","026",24,249296,31.824,"1"
"sd[E3]","026",24,230300,29.399,"1"
"sd[E3]","026",24,307068,39.199,"1"
"sd[E3]","026",24,240891,30.751,"1"
"sd[E3]","026",24,260007,33.191,"1"
"sd[E3]","026",24,231855,29.598,"1"
"sd[E3]","026",24,253146,32.315,"1"
"sd[E3]","026",24,220642,28.166,"1"
"sd[E3]","028",24,208952,26.674,"1"
"sd[E3]","028",24,249179,31.809,"1"
"sd[E3]","028",24,239818,30.614,"1"
"sd[E3]","028",24,253185,32.32,"1"
"sd[E3]","028",24,221542,28.281,"1"
"sd[E3]","028",24,206970,26.421,"1"
"sd[E3]","028",24,213939,27.31,"1"
"sd[E3]","028",24,270627,34.547,"1"
"sd[E3]","028",24,217648,27.784,"1"
"sd[E3]","028",24,248048,31.665,"1"
"sd[E3]","028",24,243678,31.107,"1"
"sd[E3]","028",24,230276,29.396,"1"
"sd[E3]","028",24,293216,37.431,"1"
"sd[E3]","028",24,231372,29.536,"1"
"sd[E3]","028",24,270392,34.517,"1"
"sd[E3]","028",24,273293,34.887,"1"
"sd[E3]","031",24,123827,15.807,"1"
"sd[E3]","031",24,222134,28.357,"1"
"sd[E3]","031",24,109332,13.957,"1"
"sd[E3]","031",24,151984,19.402,"1"
"sd[E3]","031",24,239025,30.513,"1"
"sd[E3]","031",24,182510,23.298,"1"
"sd[E3]","031",24,105567,13.476,"1"
"sd[E3]","031",24,138092,17.628,"1"
"sd[E3]","031",24,133296,17.016,"1"
"sd[E3]","031",24,156447,19.971,"1"
"sd[E3]","031",24,202143,25.805,"1"
"sd[E3]","031",24,172829,22.063,"1"
"sd[E3]","031",24,180554,23.049,"1"
"sd[E3]","031",24,214373,27.366,"1"
"sd[E3]","031",24,197438,25.204,"1"
"sd[E3]","032",24,117210,14.962,"1"
"sd[E3]","032",24,79274,10.12,"1"
"sd[E3]","032",24,102891,13.135,"1"
"sd[E3]","032",24,143255,18.287,"1"
"sd[E3]","032",24,114849,14.661,"1"
"sd[E3]","032",24,107686,13.747,"1"
"sd[E3]","032",24,148520,18.959,"1"
"sd[E3]","032",24,185818,23.721,"1"
"sd[E3]","032",24,144335,18.425,"1"
"sd[E3]","032",24,170096,21.714,"1"
"sd[E3]","032",24,94024,12.003,"1"
"sd[E3]","032",24,148618,18.972,"1"
"sd[E3]","032",24,129997,16.595,"1"
"sd[E3]","032",24,142402,18.178,"1"
"sd[E3]","032",24,170990,21.828,"1"
"sd[E3]","032",24,188411,24.052,"1"
"sd[E3]","038",24,47292,6.037,"1"
"sd[E3]","038",24,123538,15.77,"1"
"sd[E3]","038",24,87163,11.127,"1"
"sd[E3]","038",24,250696,32.003,"1"
"sd[E3]","038",24,251202,32.067,"1"
"sd[E3]","038",24,205805,26.272,"1"
"sd[E3]","038",24,213522,27.257,"1"
"sd[E3]","038",24,142257,18.16,"1"
"sd[E3]","038",24,236074,30.136,"1"
"sd[E3]","038",24,163517,20.874,"1"
"sd[E3]","038",24,69951,8.93,"1"
"sd[E3]","038",24,99999,12.765,"1"
"sd[E3]","038",24,47193,6.024,"1"
"sd[E3]","038",24,204072,26.051,"1"
"sd[E3]","038",24,97497,12.446,"1"
"sd[E3]","038",24,44808,5.72,"1"
"sd[E3]","038",24,213508,27.255,"1"
"sd[E3]","038",24,234173,29.893,"1"
"sd[E3]","038",24,222403,28.391,"1"
"sd[E3]","038",24,220378,28.132,"1"
"sd[E3]","040",24,176780,22.567,"1"
"sd[E3]","040",24,182703,23.323,"1"
"sd[E3]","040",24,201758,25.755,"1"
"sd[E3]","040",24,188639,24.081,"1"
"sd[E3]","040",24,125230,15.986,"1"
"sd[E3]","040",24,170431,21.756,"1"
"sd[E3]","040",24,97213,12.41,"1"
"sd[E3]","040",24,173362,22.131,"1"
"sd[E3]","040",24,182641,23.315,"1"
"sd[E3]","040",24,105505,13.468,"1"
"sd[E3]","040",24,201995,25.786,"1"
"sd[E3]","040",24,185403,23.668,"1"
"sd[E3]","040",24,201787,25.759,"1"
"sd[E3]","040",24,193112,24.652,"1"
"sd[E3]","040",24,201734,25.752,"1"
"sd[E3]","040",24,112533,14.365,"1"
"sd[E3]","040",24,73130,9.335,"1"
"sd[E3]","040",24,133584,17.053,"1"
"sd[E3]","040",24,166283,21.227,"1"
"sd[E3]","041",24,175939,22.46,"1"
"sd[E3]","041",24,204732,26.135,"1"
"sd[E3]","041",24,189091,24.138,"1"
"sd[E3]","041",24,205566,26.242,"1"
"sd[E3]","041",24,178409,22.775,"1"
"sd[E3]","041",24,167035,21.323,"1"
"sd[E3]","041",24,149048,19.027,"1"
"sd[E3]","041",24,91337,11.66,"1"
"sd[E3]","041",24,2e+05,25.531,"1"
"sd[E3]","041",24,219627,28.037,"1"
"sd[E3]","041",24,190264,24.288,"1"
"sd[E3]","041",24,198094,25.288,"1"
"sd[E3]","041",24,197580,25.222,"1"
"sd[E3]","041",24,177334,22.638,"1"
"sd[E3]","041",24,202556,25.857,"1"
"sd[E3]","041",24,190786,24.355,"1"
"sd[E3]","041",24,199953,25.525,"1"
"sd[E3]","041",24,175534,22.408,"1"
"sd[E3]","041",24,183359,23.407,"1"
"sd[E3]","045",24,290951,37.141,"1"
"sd[E3]","045",24,249410,31.838,"1"
"sd[E3]","045",24,252239,32.2,"1"
"sd[E3]","045",24,242192,30.917,"1"
"sd[E3]","045",24,213833,27.297,"1"
"sd[E3]","045",24,267694,34.173,"1"
"sd[E3]","045",24,259109,33.077,"1"
"sd[E3]","045",24,257299,32.846,"1"
"sd[E3]","045",24,243080,31.03,"1"
"sd[E3]","045",24,224302,28.633,"1"
"sd[E3]","045",24,237706,30.344,"1"
"sd[E3]","045",24,227324,29.019,"1"
"sd[E3]","045",24,203630,25.994,"1"
"sd[E3]","045",24,279633,35.697,"1"
"sd[E3]","045",24,267602,34.161,"1"
"sd[E3]","045",24,174630,22.292,"1"
"sd[E3]","045",24,257555,32.878,"1"
"sd[E3]","045",24,179080,22.86,"1"
"sd[E3]","045",24,213520,27.257,"1"
"sd[E3]","048",24,201176,25.681,"1"
"sd[E3]","048",24,172045,21.962,"1"
"sd[E3]","048",24,197887,25.261,"1"
"sd[E3]","048",24,168195,21.471,"1"
"sd[E3]","048",24,184658,23.573,"1"
"sd[E3]","048",24,167445,21.375,"1"
"sd[E3]","048",24,132435,16.906,"1"
"sd[E3]","048",24,181119,23.121,"1"
"sd[E3]","048",24,202095,25.798,"1"
"sd[E3]","048",24,176766,22.565,"1"
"sd[E3]","048",24,167869,21.429,"1"
"sd[E3]","048",24,133128,16.994,"1"
"sd[E3]","048",24,180801,23.08,"1"
"sd[E3]","048",24,146300,18.676,"1"
"sd[E3]","048",24,177999,22.723,"1"
"sd[E3]","048",24,194322,24.806,"1"
"sd[E3]","048",24,154728,19.752,"1"
"sd[E3]","057",24,220235,28.114,"1"
"sd[E3]","057",24,190703,24.344,"1"
"sd[E3]","057",24,230433,29.416,"1"
"sd[E3]","057",24,195074,24.902,"1"
"sd[E3]","057",24,227372,29.025,"1"
"sd[E3]","057",24,194765,24.863,"1"
"sd[E3]","057",24,213011,27.192,"1"
"sd[E3]","057",24,232322,29.657,"1"
"sd[E3]","057",24,201395,25.709,"1"
"sd[E3]","057",24,235518,30.065,"1"
"sd[E3]","057",24,223901,28.582,"1"
"sd[E3]","057",24,200144,25.549,"1"
"sd[E3]","057",24,208714,26.643,"1"
"sd[E3]","057",24,186067,23.752,"1"
"sd[E3]","057",24,227639,29.059,"1"
"sd[E3]","057",24,218873,27.94,"1"
"sd[E3]","057",24,189109,24.141,"1"
"sd[E3]","057",24,237704,30.344,"1"
"sd[E3]","057",24,204691,26.13,"1"
"sd[E3]","057",24,256273,32.715,"1"
"sd[E3]","059",24,82889,10.581,"1"
"sd[E3]","059",24,134485,17.168,"1"
"sd[E3]","059",24,112616,14.376,"1"
"sd[E3]","059",24,125031,15.961,"1"
"sd[E3]","059",24,43163,5.51,"1"
"sd[E3]","059",24,100133,12.783,"1"
"sd[E3]","059",24,142614,18.205,"1"
"sd[E3]","059",24,109857,14.024,"1"
"sd[E3]","059",24,100916,12.882,"1"
"sd[E3]","059",24,131376,16.771,"1"
"sd[E3]","059",24,106224,13.56,"1"
"sd[E3]","059",24,84802,10.825,"1"
"sd[E3]","059",24,57677,7.363,"1"
"sd[E3]","059",24,110641,14.124,"1"
"sd[E3]","059",24,66184,8.449,"1"
"sd[E3]","059",24,131452,16.781,"1"
"sd[E3]","059",24,103554,13.219,"1"
"sd[E3]","059",24,114913,14.669,"1"
"sd[E3]","059",24,81725,10.433,"1"
"sd[E3]","069",24,179320,22.891,"1"
"sd[E3]","069",24,232119,29.631,"1"
"sd[E3]","069",24,77389,9.879,"1"
"sd[E3]","069",24,214111,27.332,"1"
"sd[E3]","069",24,232580,29.69,"1"
"sd[E3]","069",24,211824,27.04,"1"
"sd[E3]","069",24,73879,9.431,"1"
"sd[E3]","069",24,255366,32.599,"1"
"sd[E3]","069",24,243908,31.136,"1"
"sd[E3]","069",24,193297,24.675,"1"
"sd[E3]","069",24,235500,30.063,"1"
"sd[E3]","069",24,186958,23.866,"1"
"sd[E3]","069",24,253708,32.387,"1"
"sd[E3]","069",24,255063,32.56,"1"
"sd[E3]","069",24,252297,32.207,"1"
"sd[E3]","069",24,251129,32.058,"1"
"sd[E3]","069",24,179262,22.884,"1"
"sd[E3]","069",24,248180,31.681,"1"
"sd[E3]","069",24,201276,25.694,"1"
"sd[E3]","075",24,162601,20.757,"1"
"sd[E3]","075",24,156502,19.978,"1"
"sd[E3]","075",24,175955,22.462,"1"
"sd[E3]","075",24,156988,20.04,"1"
"sd[E3]","075",24,178802,22.825,"1"
"sd[E3]","075",24,162818,20.785,"1"
"sd[E3]","075",24,197642,25.23,"1"
"sd[E3]","075",24,170474,21.762,"1"
"sd[E3]","075",24,117780,15.035,"1"
"sd[E3]","075",24,175864,22.45,"1"
"sd[E3]","075",24,132698,16.94,"1"
"sd[E3]","075",24,156948,20.035,"1"
"sd[E3]","075",24,179030,22.854,"1"
"sd[E3]","075",24,171989,21.955,"1"
"sd[E3]","075",24,155243,19.818,"1"
"sd[E3]","075",24,186379,23.792,"1"
"sd[E3]","083",24,169708,21.664,"1"
"sd[E3]","083",24,194304,24.804,"1"
"sd[E3]","083",24,95065,12.136,"1"
"sd[E3]","083",24,234157,29.891,"1"
"sd[E3]","083",24,204727,26.134,"1"
"sd[E3]","083",24,200646,25.614,"1"
"sd[E3]","083",24,173365,22.131,"1"
"sd[E3]","083",24,240610,30.715,"1"
"sd[E3]","083",24,220696,28.173,"1"
"sd[E3]","083",24,223479,28.528,"1"
"sd[E3]","083",24,226396,28.901,"1"
"sd[E3]","083",24,226437,28.906,"1"
"sd[E3]","083",24,136340,17.405,"1"
"sd[E3]","083",24,176243,22.498,"1"
"sd[E3]","083",24,226137,28.868,"1"
"sd[E3]","083",24,186571,23.817,"1"
"sd[E3]","083",24,82537,10.536,"1"
"sd[E3]","083",24,225594,28.798,"1"
"sd[E3]","083",24,237357,30.3,"1"
"sd[E3]","088",24,109299,13.953,"1"
"sd[E3]","088",24,140709,17.962,"1"
"sd[E3]","088",24,159059,20.305,"1"
"sd[E3]","088",24,185100,23.629,"1"
"sd[E3]","088",24,123234,15.731,"1"
"sd[E3]","088",24,158089,20.181,"1"
"sd[E3]","088",24,231853,29.597,"1"
"sd[E3]","088",24,191463,24.441,"1"
"sd[E3]","088",24,156544,19.984,"1"
"sd[E3]","088",24,146007,18.639,"1"
"sd[E3]","088",24,207010,26.426,"1"
"sd[E3]","088",24,201944,25.779,"1"
"sd[E3]","088",24,157461,20.101,"1"
"sd[E3]","091",24,204334,26.084,"1"
"sd[E3]","091",24,136612,17.439,"1"
"sd[E3]","091",24,169012,21.575,"1"
"sd[E3]","091",24,105093,13.416,"1"
"sd[E3]","091",24,151681,19.363,"1"
"sd[E3]","091",24,180140,22.996,"1"
"sd[E3]","091",24,185006,23.617,"1"
"sd[E3]","091",24,195616,24.971,"1"
"sd[E3]","091",24,213023,27.193,"1"
"sd[E3]","091",24,186949,23.865,"1"
"sd[E3]","091",24,192311,24.55,"1"
"sd[E3]","091",24,154173,19.681,"1"
"sd[E3]","091",24,193459,24.696,"1"
"sd[E3]","091",24,189353,24.172,"1"
"sd[E3]","091",24,168849,21.554,"1"
"sd[E3]","091",24,172746,22.052,"1"
"sd[E3]","399",24,156400,19.965,"1"
"sd[E3]","399",24,153483,19.593,"1"
"sd[E3]","399",24,129145,16.486,"1"
"sd[E3]","399",24,245135,31.293,"1"
"sd[E3]","399",24,141206,18.026,"1"
"sd[E3]","399",24,173646,22.167,"1"
"sd[E3]","399",24,145166,18.531,"1"
"sd[E3]","399",24,178903,22.838,"1"
"sd[E3]","399",24,132633,16.931,"1"
"sd[E3]","399",24,173000,22.084,"1"
"sd[E3]","399",24,162492,20.743,"1"
"sd[E3]","399",24,130898,16.71,"1"
"sd[E3]","399",24,194203,24.791,"1"
"sd[E3]","399",24,165255,21.096,"1"
"sd[E3]","399",24,193083,24.648,"1"
"sd[E3]","028",24,286440,36.566,"1"
"sd[E3]","031",24,50461,6.442,"1"
"sd[E3]","031",24,126037,16.089,"1"
"sd[E3]","048",24,151172,19.298,"1"
"sd[E3]","059",24,128141,16.358,"1"
"sd[E3]","088",24,181594,23.181,"1"
"sd[E3]","399",24,153187,19.555,"1"
"sd[E3]","399",24,162947,20.801,"1"
"sd[ETX4]","021",24,227861,29.088,"1"
"sd[ETX4]","021",24,176805,22.57,"1"
"sd[ETX4]","021",24,197281,25.184,"1"
"sd[ETX4]","021",24,245038,31.28,"1"
"sd[ETX4]","021",24,212614,27.141,"1"
"sd[ETX4]","021",24,186171,23.766,"1"
"sd[ETX4]","021",24,228223,29.134,"1"
"sd[ETX4]","021",24,213262,27.224,"1"
"sd[ETX4]","021",24,225221,28.751,"1"
"sd[ETX4]","021",24,188937,24.119,"1"
"sd[ETX4]","021",24,203606,25.991,"1"
"sd[ETX4]","021",24,186876,23.856,"1"
"sd[ETX4]","021",24,223904,28.583,"1"
"sd[ETX4]","021",24,185242,23.647,"1"
"sd[ETX4]","021",24,206373,26.345,"1"
"sd[ETX4]","021",24,217625,27.781,"1"
"sd[ETX4]","021",24,230299,29.399,"1"
"sd[ETX4]","021",24,237184,30.278,"1"
"sd[ETX4]","026",24,218316,27.869,"1"
"sd[ETX4]","026",24,212400,27.114,"1"
"sd[ETX4]","026",24,236409,30.179,"1"
"sd[ETX4]","026",24,224220,28.623,"1"
"sd[ETX4]","026",24,225797,28.824,"1"
"sd[ETX4]","026",24,215474,27.506,"1"
"sd[ETX4]","026",24,271450,34.652,"1"
"sd[ETX4]","026",24,191943,24.503,"1"
"sd[ETX4]","026",24,165041,21.068,"1"
"sd[ETX4]","026",24,213418,27.244,"1"
"sd[ETX4]","026",24,218250,27.861,"1"
"sd[ETX4]","026",24,171549,21.899,"1"
"sd[ETX4]","026",24,192380,24.558,"1"
"sd[ETX4]","026",24,243447,31.077,"1"
"sd[ETX4]","026",24,239316,30.55,"1"
"sd[ETX4]","026",24,241189,30.789,"1"
"sd[ETX4]","028",24,243399,31.071,"1"
"sd[ETX4]","028",24,239650,30.593,"1"
"sd[ETX4]","028",24,228901,29.22,"1"
"sd[ETX4]","028",24,260672,33.276,"1"
"sd[ETX4]","028",24,231415,29.541,"1"
"sd[ETX4]","028",24,242052,30.899,"1"
"sd[ETX4]","028",24,285683,36.469,"1"
"sd[ETX4]","028",24,217803,27.804,"1"
"sd[ETX4]","028",24,247138,31.548,"1"
"sd[ETX4]","028",24,230253,29.393,"1"
"sd[ETX4]","028",24,227805,29.08,"1"
"sd[ETX4]","028",24,198732,25.369,"1"
"sd[ETX4]","028",24,199680,25.49,"1"
"sd[ETX4]","028",24,246111,31.417,"1"
"sd[ETX4]","028",24,213418,27.244,"1"
"sd[ETX4]","028",24,189022,24.13,"1"
"sd[ETX4]","028",24,182272,23.268,"1"
"sd[ETX4]","028",24,164630,21.016,"1"
"sd[ETX4]","031",24,148264,18.927,"1"
"sd[ETX4]","031",24,138805,17.719,"1"
"sd[ETX4]","031",24,134835,17.212,"1"
"sd[ETX4]","031",24,73377,9.367,"1"
"sd[ETX4]","031",24,38415,4.904,"1"
"sd[ETX4]","031",24,80379,10.261,"1"
"sd[ETX4]","031",24,43922,5.607,"1"
"sd[ETX4]","031",24,95710,12.218,"1"
"sd[ETX4]","031",24,123218,15.729,"1"
"sd[ETX4]","031",24,67691,8.641,"1"
"sd[ETX4]","031",24,109242,13.945,"1"
"sd[ETX4]","031",24,189780,24.226,"1"
"sd[ETX4]","031",24,149019,19.023,"1"
"sd[ETX4]","031",24,153212,19.558,"1"
"sd[ETX4]","031",24,141362,18.046,"1"
"sd[ETX4]","031",24,68315,8.721,"1"
"sd[ETX4]","031",24,94844,12.107,"1"
"sd[ETX4]","031",24,93381,11.921,"1"
"sd[ETX4]","031",24,158636,20.251,"1"
"sd[ETX4]","032",24,137801,17.591,"1"
"sd[ETX4]","032",24,104144,13.295,"1"
"sd[ETX4]","032",24,139459,17.803,"1"
"sd[ETX4]","032",24,173061,22.092,"1"
"sd[ETX4]","032",24,56085,7.16,"1"
"sd[ETX4]","032",24,165431,21.118,"1"
"sd[ETX4]","032",24,192862,24.62,"1"
"sd[ETX4]","032",24,110752,14.138,"1"
"sd[ETX4]","032",24,162164,20.701,"1"
"sd[ETX4]","032",24,128975,16.464,"1"
"sd[ETX4]","032",24,82558,10.539,"1"
"sd[ETX4]","032",24,135326,17.275,"1"
"sd[ETX4]","032",24,135381,17.282,"1"
"sd[ETX4]","032",24,122386,15.623,"1"
"sd[ETX4]","032",24,58585,7.479,"1"
"sd[ETX4]","032",24,98843,12.618,"1"
"sd[ETX4]","032",24,144935,18.502,"1"
"sd[ETX4]","032",24,128265,16.374,"1"
"sd[ETX4]","032",24,159610,20.375,"1"
"sd[ETX4]","032",24,79987,10.211,"1"
"sd[ETX4]","038",24,44681,5.704,"1"
"sd[ETX4]","038",24,154989,19.785,"1"
"sd[ETX4]","038",24,236749,30.222,"1"
"sd[ETX4]","038",24,189031,24.131,"1"
"sd[ETX4]","038",24,46646,5.955,"1"
"sd[ETX4]","038",24,52159,6.658,"1"
"sd[ETX4]","038",24,42403,5.413,"1"
"sd[ETX4]","038",24,80792,10.314,"1"
"sd[ETX4]","038",24,233874,29.855,"1"
"sd[ETX4]","038",24,135440,17.29,"1"
"sd[ETX4]","038",24,40015,5.108,"1"
"sd[ETX4]","038",24,216727,27.666,"1"
"sd[ETX4]","038",24,212135,27.08,"1"
"sd[ETX4]","038",24,44754,5.713,"1"
"sd[ETX4]","038",24,222391,28.389,"1"
"sd[ETX4]","038",24,46832,5.978,"1"
"sd[ETX4]","038",24,247171,31.553,"1"
"sd[ETX4]","038",24,108197,13.812,"1"
"sd[ETX4]","040",24,140306,17.911,"1"
"sd[ETX4]","040",24,193811,24.741,"1"
"sd[ETX4]","040",24,115380,14.729,"1"
"sd[ETX4]","040",24,112352,14.342,"1"
"sd[ETX4]","040",24,54685,6.981,"1"
"sd[ETX4]","040",24,153309,19.571,"1"
"sd[ETX4]","040",24,156860,20.024,"1"
"sd[ETX4]","040",24,154772,19.757,"1"
"sd[ETX4]","040",24,152641,19.485,"1"
"sd[ETX4]","040",24,139992,17.871,"1"
"sd[ETX4]","040",24,91123,11.632,"1"
"sd[ETX4]","040",24,125159,15.977,"1"
"sd[ETX4]","040",24,119902,15.306,"1"
"sd[ETX4]","040",24,100165,12.787,"1"
"sd[ETX4]","041",24,142424,18.181,"1"
"sd[ETX4]","041",24,202253,25.819,"1"
"sd[ETX4]","041",24,204781,26.141,"1"
"sd[ETX4]","041",24,155148,19.805,"1"
"sd[ETX4]","041",24,202820,25.891,"1"
"sd[ETX4]","041",24,170096,21.714,"1"
"sd[ETX4]","041",24,190765,24.352,"1"
"sd[ETX4]","041",24,207738,26.519,"1"
"sd[ETX4]","041",24,185391,23.666,"1"
"sd[ETX4]","041",24,85422,10.905,"1"
"sd[ETX4]","041",24,226639,28.932,"1"
"sd[ETX4]","041",24,168359,21.492,"1"
"sd[ETX4]","041",24,182369,23.28,"1"
"sd[ETX4]","041",24,156264,19.948,"1"
"sd[ETX4]","041",24,202323,25.828,"1"
"sd[ETX4]","041",24,142581,18.201,"1"
"sd[ETX4]","041",24,176479,22.528,"1"
"sd[ETX4]","042",24,44819,5.721,"1"
"sd[ETX4]","042",24,238232,30.412,"1"
"sd[ETX4]","042",24,229388,29.283,"1"
"sd[ETX4]","042",24,212201,27.089,"1"
"sd[ETX4]","042",24,132021,16.853,"1"
"sd[ETX4]","042",24,240875,30.749,"1"
"sd[ETX4]","042",24,230784,29.461,"1"
"sd[ETX4]","042",24,207833,26.531,"1"
"sd[ETX4]","042",24,256561,32.751,"1"
"sd[ETX4]","042",24,213409,27.243,"1"
"sd[ETX4]","042",24,245268,31.31,"1"
"sd[ETX4]","042",24,86030,10.982,"1"
"sd[ETX4]","042",24,69990,8.935,"1"
"sd[ETX4]","045",24,287201,36.663,"1"
"sd[ETX4]","045",24,266728,34.049,"1"
"sd[ETX4]","045",24,226619,28.929,"1"
"sd[ETX4]","045",24,246962,31.526,"1"
"sd[ETX4]","045",24,265108,33.842,"1"
"sd[ETX4]","045",24,286863,36.62,"1"
"sd[ETX4]","045",24,180058,22.985,"1"
"sd[ETX4]","045",24,241094,30.777,"1"
"sd[ETX4]","045",24,291465,37.207,"1"
"sd[ETX4]","045",24,184188,23.513,"1"
"sd[ETX4]","045",24,233559,29.815,"1"
"sd[ETX4]","045",24,204788,26.142,"1"
"sd[ETX4]","045",24,264057,33.708,"1"
"sd[ETX4]","045",24,253555,32.368,"1"
"sd[ETX4]","045",24,289844,37,"1"
"sd[ETX4]","045",24,180224,23.007,"1"
"sd[ETX4]","048",24,205736,26.263,"1"
"sd[ETX4]","048",24,168132,21.463,"1"
"sd[ETX4]","048",24,231308,29.528,"1"
"sd[ETX4]","048",24,183911,23.477,"1"
"sd[ETX4]","048",24,177329,22.637,"1"
"sd[ETX4]","048",24,200627,25.611,"1"
"sd[ETX4]","048",24,199132,25.42,"1"
"sd[ETX4]","048",24,231411,29.541,"1"
"sd[ETX4]","048",24,201007,25.66,"1"
"sd[ETX4]","048",24,192045,24.516,"1"
"sd[ETX4]","048",24,153755,19.628,"1"
"sd[ETX4]","048",24,193770,24.736,"1"
"sd[ETX4]","048",24,223291,28.504,"1"
"sd[ETX4]","048",24,232969,29.74,"1"
"sd[ETX4]","048",24,199255,25.436,"1"
"sd[ETX4]","057",24,180226,23.007,"1"
"sd[ETX4]","057",24,218651,27.912,"1"
"sd[ETX4]","057",24,181107,23.119,"1"
"sd[ETX4]","057",24,165884,21.176,"1"
"sd[ETX4]","057",24,209540,26.749,"1"
"sd[ETX4]","057",24,205863,26.279,"1"
"sd[ETX4]","057",24,123705,15.792,"1"
"sd[ETX4]","057",24,195109,24.907,"1"
"sd[ETX4]","057",24,157973,20.166,"1"
"sd[ETX4]","057",24,138642,17.698,"1"
"sd[ETX4]","057",24,202650,25.869,"1"
"sd[ETX4]","057",24,168205,21.472,"1"
"sd[ETX4]","059",24,156963,20.037,"1"
"sd[ETX4]","059",24,184992,23.615,"1"
"sd[ETX4]","059",24,156030,19.918,"1"
"sd[ETX4]","059",24,200148,25.55,"1"
"sd[ETX4]","059",24,212697,27.152,"1"
"sd[ETX4]","059",24,204766,26.139,"1"
"sd[ETX4]","059",24,197689,25.236,"1"
"sd[ETX4]","059",24,197354,25.193,"1"
"sd[ETX4]","059",24,188388,24.049,"1"
"sd[ETX4]","059",24,148604,18.97,"1"
"sd[ETX4]","059",24,220618,28.163,"1"
"sd[ETX4]","059",24,197122,25.164,"1"
"sd[ETX4]","069",24,204760,26.139,"1"
"sd[ETX4]","069",24,216851,27.682,"1"
"sd[ETX4]","069",24,262296,33.483,"1"
"sd[ETX4]","069",24,215051,27.452,"1"
"sd[ETX4]","069",24,225675,28.809,"1"
"sd[ETX4]","069",24,212624,27.143,"1"
"sd[ETX4]","069",24,144704,18.472,"1"
"sd[ETX4]","069",24,208515,26.618,"1"
"sd[ETX4]","069",24,225351,28.767,"1"
"sd[ETX4]","069",24,168160,21.467,"1"
"sd[ETX4]","069",24,180174,23,"1"
"sd[ETX4]","075",24,282631,36.079,"1"
"sd[ETX4]","075",24,97555,12.453,"1"
"sd[ETX4]","075",24,160776,20.524,"1"
"sd[ETX4]","075",24,127727,16.305,"1"
"sd[ETX4]","075",24,251702,32.131,"1"
"sd[ETX4]","075",24,269555,34.41,"1"
