"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"1884","sd[E3]","235","24",78078,9.967,"B2"
"1885","sd[E3]","235","24",135484,17.295,"B2"
"1886","sd[E3]","301","24",97481,12.444,"B2"
"1887","sd[E3]","301","24",144326,18.424,"B2"
"1888","sd[E3]","301","24",82479,10.529,"B2"
"1889","sd[E3]","301","24",73531,9.387,"B2"
"1890","sd[E3]","301","24",55448,7.078,"B2"
"1891","sd[E3]","301","24",65220,8.326,"B2"
"1892","sd[E3]","301","24",60460,7.718,"B2"
"1893","sd[E3]","301","24",66605,8.502,"B2"
"1894","sd[E3]","301","24",70384,8.985,"B2"
"1895","sd[E3]","301","24",72083,9.202,"B2"
"1896","sd[E3]","301","24",106927,13.65,"B2"
"1897","sd[E3]","301","24",79632,10.165,"B2"
"1898","sd[E3]","301","24",70292,8.973,"B2"
"1899","sd[E3]","301","24",72523,9.258,"B2"
"1900","sd[E3]","301","24",85069,10.86,"B2"
"1901","sd[E3]","301","24",43682,5.576,"B2"
"1902","sd[E3]","307","24",91106,11.63,"B2"
"1903","sd[E3]","307","24",115082,14.691,"B2"
"1904","sd[E3]","307","24",107209,13.686,"B2"
"1905","sd[E3]","307","24",186497,23.807,"B2"
"1906","sd[E3]","307","24",214885,27.431,"B2"
"1907","sd[E3]","307","24",157095,20.054,"B2"
"1908","sd[E3]","307","24",86836,11.085,"B2"
"1909","sd[E3]","307","24",197003,25.148,"B2"
"1910","sd[E3]","307","24",115650,14.763,"B2"
"1911","sd[E3]","307","24",83020,10.598,"B2"
"1912","sd[E3]","307","24",199726,25.496,"B2"
"1913","sd[E3]","307","24",163569,20.88,"B2"
"1914","sd[E3]","307","24",166333,21.233,"B2"
"1915","sd[E3]","315","24",192731,24.603,"B2"
"1916","sd[E3]","315","24",176872,22.579,"B2"
"1917","sd[E3]","315","24",166489,21.253,"B2"
"1918","sd[E3]","315","24",227462,29.037,"B2"
"1919","sd[E3]","315","24",223016,28.469,"B2"
"1920","sd[E3]","315","24",231542,29.558,"B2"
"1921","sd[E3]","315","24",150018,19.151,"B2"
"1922","sd[E3]","315","24",225968,28.846,"B2"
"1923","sd[E3]","315","24",185203,23.642,"B2"
"1924","sd[E3]","315","24",179514,22.916,"B2"
"1925","sd[E3]","315","24",219434,28.012,"B2"
"1926","sd[E3]","315","24",214668,27.403,"B2"
"1927","sd[E3]","315","24",148208,18.92,"B2"
"1928","sd[E3]","315","24",159034,20.302,"B2"
"1929","sd[E3]","315","24",210795,26.909,"B2"
"1930","sd[E3]","315","24",200640,25.613,"B2"
"1931","sd[E3]","315","24",88535,11.302,"B2"
"1932","sd[E3]","354","24",269135,34.356,"B2"
"1933","sd[E3]","354","24",161344,20.596,"B2"
"1934","sd[E3]","354","24",134721,17.198,"B2"
"1935","sd[E3]","354","24",259063,33.071,"B2"
"1936","sd[E3]","354","24",281835,35.978,"B2"
"1937","sd[E3]","354","24",273304,34.889,"B2"
"1938","sd[E3]","354","24",185986,23.742,"B2"
"1939","sd[E3]","354","24",141442,18.056,"B2"
"1940","sd[E3]","354","24",138039,17.621,"B2"
"1941","sd[E3]","354","24",147842,18.873,"B2"
"1942","sd[E3]","375","24",255609,32.63,"B2"
"1943","sd[E3]","375","24",92600,11.821,"B2"
"1944","sd[E3]","375","24",206593,26.373,"B2"
"1945","sd[E3]","375","24",227724,29.07,"B2"
"1946","sd[E3]","375","24",253040,32.302,"B2"
"1947","sd[E3]","375","24",202609,25.864,"B2"
"1948","sd[E3]","375","24",176582,22.542,"B2"
"1949","sd[E3]","375","24",236728,30.22,"B2"
"1950","sd[E3]","375","24",194949,24.886,"B2"
"1951","sd[E3]","375","24",122278,15.609,"B2"
"1952","sd[E3]","375","24",158269,20.204,"B2"
"1953","sd[E3]","375","24",228515,29.171,"B2"
"1954","sd[E3]","375","24",147436,18.821,"B2"
"1955","sd[E3]","375","24",205530,26.237,"B2"
"1956","sd[E3]","390","24",245072,31.285,"B2"
"1957","sd[E3]","390","24",149769,19.119,"B2"
"1958","sd[E3]","390","24",220904,28.2,"B2"
"1959","sd[E3]","390","24",175907,22.455,"B2"
"1960","sd[E3]","390","24",204241,26.072,"B2"
"1961","sd[E3]","390","24",194030,24.769,"B2"
"1962","sd[E3]","390","24",251678,32.128,"B2"
"1963","sd[E3]","390","24",180584,23.052,"B2"
"1964","sd[E3]","390","24",211554,27.006,"B2"
"1965","sd[E3]","390","24",140273,17.907,"B2"
"1966","sd[E3]","390","24",236324,30.168,"B2"
"1967","sd[E3]","390","24",253594,32.373,"B2"
"1968","sd[E3]","390","24",227295,29.015,"B2"
"1969","sd[E3]","437","24",40235,5.136,"B2"
"1970","sd[E3]","437","24",88083,11.244,"B2"
"1971","sd[E3]","437","24",79047,10.091,"B2"
"1972","sd[E3]","437","24",61307,7.826,"B2"
"1973","sd[E3]","437","24",38639,4.932,"B2"
"1974","sd[E3]","437","24",41418,5.287,"B2"
"1975","sd[E3]","437","24",86453,11.036,"B2"
"1976","sd[E3]","437","24",74589,9.522,"B2"
"1977","sd[E3]","437","24",84000,10.723,"B2"
"1978","sd[E3]","437","24",57401,7.328,"B2"
"1979","sd[E3]","437","24",42047,5.368,"B2"
"1980","sd[E3]","437","24",75716,9.666,"B2"
"1981","sd[E3]","437","24",59964,7.655,"B2"
"1982","sd[E3]","443","24",183766,23.459,"B2"
"1983","sd[E3]","443","24",176868,22.578,"B2"
"1984","sd[E3]","443","24",81851,10.449,"B2"
"1985","sd[E3]","443","24",161798,20.654,"B2"
"1986","sd[E3]","443","24",159430,20.352,"B2"
"1987","sd[E3]","443","24",233881,29.856,"B2"
"1988","sd[E3]","443","24",191598,24.458,"B2"
"1989","sd[E3]","443","24",170152,21.721,"B2"
"1990","sd[E3]","443","24",51219,6.538,"B2"
"1991","sd[E3]","443","24",37089,4.735,"B2"
"1992","sd[E3]","443","24",154677,19.745,"B2"
"1993","sd[E3]","443","24",127948,16.333,"B2"
"1994","sd[E3]","443","24",54453,6.951,"B2"
"1995","sd[E3]","443","24",159503,20.361,"B2"
"1996","sd[E3]","443","24",84752,10.819,"B2"
"1997","sd[E3]","443","24",74011,9.448,"B2"
"1998","sd[E3]","443","24",115757,14.777,"B2"
"1999","sd[E3]","492","24",147576,18.839,"B2"
"2000","sd[E3]","492","24",126619,16.164,"B2"
"2001","sd[E3]","492","24",191331,24.424,"B2"
"2002","sd[E3]","492","24",149455,19.079,"B2"
"2003","sd[E3]","492","24",170492,21.764,"B2"
"2004","sd[E3]","492","24",176419,22.521,"B2"
"2005","sd[E3]","492","24",210659,26.892,"B2"
"2006","sd[E3]","492","24",137410,17.541,"B2"
"2007","sd[E3]","492","24",178578,22.796,"B2"
"2008","sd[E3]","492","24",204401,26.093,"B2"
"2009","sd[E3]","492","24",163905,20.923,"B2"
"2010","sd[E3]","492","24",203176,25.936,"B2"
"2011","sd[E3]","492","24",199080,25.414,"B2"
"2012","sd[E3]","492","24",172684,22.044,"B2"
"2013","sd[E3]","492","24",185900,23.731,"B2"
"2014","sd[E3]","492","24",180231,23.007,"B2"
"2015","sd[E3]","765","24",211815,27.039,"B2"
"2016","sd[E3]","765","24",185356,23.662,"B2"
"2017","sd[E3]","765","24",131629,16.803,"B2"
"2018","sd[E3]","765","24",196321,25.061,"B2"
"2019","sd[E3]","765","24",213973,27.315,"B2"
"2020","sd[E3]","765","24",50487,6.445,"B2"
"2021","sd[E3]","765","24",129210,16.494,"B2"
"2022","sd[E3]","765","24",185161,23.637,"B2"
"2023","sd[E3]","765","24",229781,29.333,"B2"
"2024","sd[E3]","765","24",223581,28.541,"B2"
"2025","sd[E3]","765","24",199207,25.43,"B2"
"2026","sd[E3]","765","24",239592,30.585,"B2"
"2027","sd[E3]","765","24",194501,24.829,"B2"
"2028","sd[E3]","765","24",243651,31.103,"B2"
"2029","sd[E3]","765","24",231000,29.488,"B2"
"2030","sd[E3]","765","24",219728,28.049,"B2"
"2031","sd[E3]","765","24",203274,25.949,"B2"
"2032","sd[E3]","765","24",34802,4.443,"B2"
"2033","sd[E3]","774","24",181243,23.137,"B2"
"2034","sd[E3]","774","24",56985,7.274,"B2"
"2035","sd[E3]","774","24",195917,25.01,"B2"
"2036","sd[E3]","774","24",54329,6.935,"B2"
"2037","sd[E3]","774","24",160442,20.481,"B2"
"2038","sd[E3]","774","24",91011,11.618,"B2"
"2039","sd[E3]","774","24",73876,9.431,"B2"
"2040","sd[E3]","774","24",88369,11.281,"B2"
"2041","sd[E3]","774","24",151937,19.396,"B2"
"2042","sd[E3]","774","24",36903,4.711,"B2"
"2043","sd[E3]","774","24",216656,27.657,"B2"
"2044","sd[E3]","774","24",50168,6.404,"B2"
"2045","sd[E3]","774","24",28525,3.641,"B2"
"2046","sd[E3]","774","24",209865,26.79,"B2"
"2047","sd[E3]","774","24",150345,19.192,"B2"
"2048","sd[E3]","774","24",34590,4.416,"B2"
"2049","sd[E3]","774","24",220196,28.109,"B2"
"2050","sd[E3]","774","24",230532,29.429,"B2"
"2051","sd[E3]","774","24",87252,11.138,"B2"
"2052","sd[E3]","774","24",228515,29.171,"B2"
"2053","sd[E3]","843","24",227543,29.047,"B2"
"2054","sd[E3]","843","24",245255,31.308,"B2"
"2055","sd[E3]","843","24",50064,6.391,"B2"
"2056","sd[E3]","843","24",241624,30.845,"B2"
"2057","sd[E3]","843","24",247605,31.608,"B2"
"2058","sd[E3]","843","24",48053,6.134,"B2"
"2059","sd[E3]","843","24",221650,28.295,"B2"
"2060","sd[E3]","843","24",242363,30.939,"B2"
"2061","sd[E3]","843","24",244001,31.148,"B2"
"2062","sd[E3]","843","24",110000,14.042,"B2"
"2063","sd[E3]","843","24",65986,8.423,"B2"
"2064","sd[E3]","843","24",166128,21.207,"B2"
"2065","sd[E3]","843","24",223057,28.474,"B2"
"2066","sd[E3]","843","24",54694,6.982,"B2"
"2067","sd[E3]","843","24",202967,25.91,"B2"
"2068","sd[E3]","843","24",48170,6.149,"B2"
"2069","sd[E3]","843","24",226833,28.956,"B2"
"2070","sd[E3]","843","24",227038,28.983,"B2"
"2071","sd[E3]","897","24",253075,32.306,"B2"
"2072","sd[E3]","897","24",190190,24.279,"B2"
"2073","sd[E3]","897","24",200214,25.558,"B2"
"2074","sd[E3]","897","24",263798,33.675,"B2"
"2075","sd[E3]","897","24",213832,27.297,"B2"
"2076","sd[E3]","897","24",200531,25.599,"B2"
"2077","sd[E3]","897","24",222837,28.446,"B2"
"2078","sd[E3]","897","24",240496,30.701,"B2"
"2079","sd[E3]","897","24",206349,26.342,"B2"
"2080","sd[E3]","897","24",198081,25.286,"B2"
"2081","sd[E3]","897","24",226057,28.857,"B2"
"2082","sd[E3]","897","24",246568,31.476,"B2"
"2083","sd[E3]","897","24",254252,32.457,"B2"
"2084","sd[E3]","897","24",127886,16.325,"B2"
"2085","sd[E3]","897","24",183082,23.371,"B2"
"2086","sd[E3]","897","24",210819,26.912,"B2"
"2087","sd[E3]","897","24",246342,31.447,"B2"
"2088","sd[E3]","897","24",173752,22.18,"B2"
"2089","sd[E3]","897","24",220288,28.121,"B2"
"2090","sd[E3]","897","24",222579,28.413,"B2"
"2091","sd[E3]","907","24",143920,18.372,"B2"
"2092","sd[E3]","907","24",97433,12.438,"B2"
"2093","sd[E3]","907","24",57916,7.393,"B2"
"2094","sd[E3]","907","24",150012,19.15,"B2"
"2095","sd[E3]","907","24",45770,5.843,"B2"
"2096","sd[E3]","907","24",184284,23.525,"B2"
"2097","sd[E3]","907","24",81650,10.423,"B2"
"2098","sd[E3]","907","24",130929,16.714,"B2"
"2099","sd[E3]","907","24",56171,7.171,"B2"
"2100","sd[E3]","907","24",162935,20.8,"B2"
"2101","sd[E3]","907","24",70427,8.99,"B2"
"2102","sd[E3]","907","24",45804,5.847,"B2"
"2103","sd[E3]","907","24",164195,20.96,"B2"
"2104","sd[E3]","907","24",136423,17.415,"B2"
"2105","sd[E3]","907","24",68204,8.707,"B2"
"2106","sd[E3]","907","24",139969,17.868,"B2"
"2107","sd[E3]","907","24",119551,15.261,"B2"
"2108","sd[E3]","907","24",70672,9.022,"B2"
"2109","sd[E3]","907","24",44469,5.677,"B2"
"2110","sd[E3]","235","24",194461,24.824,"B2"
"2111","sd[E3]","235","24",149202,19.046,"B2"
"2112","sd[E3]","235","24",143869,18.366,"B2"
"2113","sd[E3]","235","24",184979,23.614,"B2"
"2114","sd[E3]","235","24",99462,12.697,"B2"
"2115","sd[E3]","235","24",132976,16.975,"B2"
"2116","sd[E3]","235","24",189328,24.169,"B2"
"2117","sd[E3]","301","24",86590,11.054,"B2"
"2118","sd[E3]","390","24",192659,24.594,"B2"
"2119","sd[E3]","390","24",134248,17.137,"B2"
"2120","sd[E3]","437","24",47898,6.114,"B2"
"2121","sd[E3]","437","24",57088,7.288,"B2"
"2122","sd[E3]","437","24",57079,7.286,"B2"
"2123","sd[E3]","765","24",111602,14.247,"B2"
"2124","sd[E3]","774","24",40762,5.203,"B2"
"2125","sd[E3]","843","24",163537,20.876,"B2"
"2126","sd[ETX4]","235","24",72804,9.294,"B2"
"2127","sd[ETX4]","235","24",75437,9.63,"B2"
"2128","sd[ETX4]","235","24",117421,14.989,"B2"
"2129","sd[ETX4]","235","24",128133,16.357,"B2"
"2130","sd[ETX4]","235","24",109853,14.023,"B2"
"2131","sd[ETX4]","235","24",107760,13.756,"B2"
"2132","sd[ETX4]","235","24",149999,19.148,"B2"
"2133","sd[ETX4]","235","24",82178,10.49,"B2"
"2134","sd[ETX4]","235","24",74346,9.491,"B2"
"2135","sd[ETX4]","235","24",89983,11.487,"B2"
"2136","sd[ETX4]","235","24",104175,13.298,"B2"
"2137","sd[ETX4]","235","24",89340,11.405,"B2"
"2138","sd[ETX4]","235","24",71204,9.09,"B2"
"2139","sd[ETX4]","235","24",101027,12.897,"B2"
"2140","sd[ETX4]","301","24",80046,10.218,"B2"
"2141","sd[ETX4]","301","24",58268,7.438,"B2"
"2142","sd[ETX4]","301","24",62598,7.991,"B2"
"2143","sd[ETX4]","301","24",102529,13.088,"B2"
"2144","sd[ETX4]","301","24",109668,14,"B2"
"2145","sd[ETX4]","301","24",113004,14.426,"B2"
"2146","sd[ETX4]","301","24",100070,12.774,"B2"
"2147","sd[ETX4]","301","24",56481,7.21,"B2"
"2148","sd[ETX4]","301","24",57676,7.363,"B2"
"2149","sd[ETX4]","301","24",38124,4.867,"B2"
"2150","sd[ETX4]","301","24",119556,15.262,"B2"
"2151","sd[ETX4]","301","24",71945,9.184,"B2"
"2152","sd[ETX4]","301","24",123125,15.718,"B2"
"2153","sd[ETX4]","301","24",76786,9.802,"B2"
"2154","sd[ETX4]","301","24",45938,5.864,"B2"
"2155","sd[ETX4]","301","24",85078,10.861,"B2"
"2156","sd[ETX4]","301","24",65243,8.329,"B2"
"2157","sd[ETX4]","315","24",148112,18.907,"B2"
"2158","sd[ETX4]","315","24",108353,13.832,"B2"
"2159","sd[ETX4]","315","24",136660,17.445,"B2"
"2160","sd[ETX4]","315","24",162981,20.805,"B2"
"2161","sd[ETX4]","315","24",178028,22.726,"B2"
"2162","sd[ETX4]","315","24",169997,21.701,"B2"
"2163","sd[ETX4]","315","24",150035,19.153,"B2"
"2164","sd[ETX4]","315","24",164208,20.962,"B2"
"2165","sd[ETX4]","315","24",183879,23.473,"B2"
"2166","sd[ETX4]","315","24",131076,16.733,"B2"
"2167","sd[ETX4]","315","24",92954,11.866,"B2"
"2168","sd[ETX4]","315","24",86097,10.991,"B2"
"2169","sd[ETX4]","315","24",126971,16.209,"B2"
"2170","sd[ETX4]","315","24",80007,10.213,"B2"
"2171","sd[ETX4]","315","24",103959,13.271,"B2"
"2172","sd[ETX4]","315","24",70435,8.991,"B2"
"2173","sd[ETX4]","354","24",76856,9.811,"B2"
"2174","sd[ETX4]","354","24",239910,30.626,"B2"
"2175","sd[ETX4]","354","24",235017,30.001,"B2"
"2176","sd[ETX4]","354","24",199517,25.469,"B2"
"2177","sd[ETX4]","367","24",157251,20.074,"B2"
"2178","sd[ETX4]","367","24",199802,25.506,"B2"
"2179","sd[ETX4]","367","24",235669,30.084,"B2"
"2180","sd[ETX4]","367","24",169093,21.586,"B2"
"2181","sd[ETX4]","367","24",151551,19.346,"B2"
"2182","sd[ETX4]","367","24",126247,16.116,"B2"
"2183","sd[ETX4]","367","24",200753,25.627,"B2"
"2184","sd[ETX4]","367","24",219882,28.069,"B2"
"2185","sd[ETX4]","367","24",205088,26.181,"B2"
"2186","sd[ETX4]","367","24",180238,23.008,"B2"
"2187","sd[ETX4]","367","24",178022,22.725,"B2"
"2188","sd[ETX4]","367","24",147585,18.84,"B2"
"2189","sd[ETX4]","367","24",204198,26.067,"B2"
"2190","sd[ETX4]","367","24",194118,24.78,"B2"
"2191","sd[ETX4]","375","24",224831,28.701,"B2"
"2192","sd[ETX4]","375","24",191552,24.453,"B2"
"2193","sd[ETX4]","375","24",247396,31.581,"B2"
"2194","sd[ETX4]","375","24",238205,30.408,"B2"
"2195","sd[ETX4]","375","24",268730,34.305,"B2"
"2196","sd[ETX4]","375","24",208091,26.564,"B2"
"2197","sd[ETX4]","375","24",296514,37.852,"B2"
"2198","sd[ETX4]","375","24",145702,18.6,"B2"
"2199","sd[ETX4]","375","24",261343,33.362,"B2"
"2200","sd[ETX4]","375","24",233722,29.836,"B2"
"2201","sd[ETX4]","375","24",213846,27.299,"B2"
"2202","sd[ETX4]","375","24",255732,32.646,"B2"
"2203","sd[ETX4]","375","24",188917,24.116,"B2"
"2204","sd[ETX4]","375","24",259362,33.109,"B2"
"2205","sd[ETX4]","375","24",241986,30.891,"B2"
"2206","sd[ETX4]","375","24",215440,27.502,"B2"
"2207","sd[ETX4]","375","24",244956,31.27,"B2"
"2208","sd[ETX4]","375","24",164421,20.989,"B2"
"2209","sd[ETX4]","375","24",226503,28.914,"B2"
"2210","sd[ETX4]","390","24",114710,14.643,"B2"
"2211","sd[ETX4]","390","24",202709,25.877,"B2"
"2212","sd[ETX4]","390","24",130122,16.611,"B2"
"2213","sd[ETX4]","390","24",128788,16.44,"B2"
"2214","sd[ETX4]","390","24",192881,24.622,"B2"
"2215","sd[ETX4]","390","24",192942,24.63,"B2"
"2216","sd[ETX4]","390","24",170673,21.787,"B2"
"2217","sd[ETX4]","390","24",216044,27.579,"B2"
"2218","sd[ETX4]","390","24",203705,26.004,"B2"
"2219","sd[ETX4]","390","24",178950,22.844,"B2"
"2220","sd[ETX4]","390","24",186093,23.756,"B2"
"2221","sd[ETX4]","427","24",159527,20.364,"B2"
"2222","sd[ETX4]","427","24",114138,14.57,"B2"
"2223","sd[ETX4]","427","24",114281,14.589,"B2"
"2224","sd[ETX4]","427","24",143791,18.356,"B2"
"2225","sd[ETX4]","427","24",160477,20.486,"B2"
"2226","sd[ETX4]","427","24",126904,16.2,"B2"
"2227","sd[ETX4]","427","24",108224,13.815,"B2"
"2228","sd[ETX4]","427","24",90942,11.609,"B2"
"2229","sd[ETX4]","427","24",138205,17.643,"B2"
"2230","sd[ETX4]","427","24",67957,8.675,"B2"
"2231","sd[ETX4]","427","24",106796,13.633,"B2"
"2232","sd[ETX4]","427","24",86901,11.093,"B2"
"2233","sd[ETX4]","427","24",65712,8.388,"B2"
"2234","sd[ETX4]","437","24",45155,5.764,"B2"
"2235","sd[ETX4]","437","24",67003,8.553,"B2"
"2236","sd[ETX4]","437","24",108249,13.819,"B2"
"2237","sd[ETX4]","437","24",68067,8.689,"B2"
"2238","sd[ETX4]","437","24",77087,9.841,"B2"
"2239","sd[ETX4]","437","24",52508,6.703,"B2"
"2240","sd[ETX4]","437","24",69634,8.889,"B2"
"2241","sd[ETX4]","437","24",60781,7.759,"B2"
"2242","sd[ETX4]","437","24",102134,13.038,"B2"
"2243","sd[ETX4]","437","24",61731,7.88,"B2"
"2244","sd[ETX4]","437","24",45176,5.767,"B2"
"2245","sd[ETX4]","437","24",52440,6.694,"B2"
"2246","sd[ETX4]","437","24",75719,9.666,"B2"
"2247","sd[ETX4]","437","24",67427,8.607,"B2"
"2248","sd[ETX4]","437","24",74675,9.533,"B2"
"2249","sd[ETX4]","437","24",46043,5.878,"B2"
"2250","sd[ETX4]","443","24",92211,11.771,"B2"
"2251","sd[ETX4]","443","24",45190,5.769,"B2"
"2252","sd[ETX4]","443","24",150949,19.269,"B2"
"2253","sd[ETX4]","443","24",169595,21.65,"B2"
"2254","sd[ETX4]","443","24",38362,4.897,"B2"
"2255","sd[ETX4]","443","24",109258,13.947,"B2"
"2256","sd[ETX4]","443","24",40364,5.153,"B2"
"2257","sd[ETX4]","443","24",70326,8.977,"B2"
"2258","sd[ETX4]","443","24",64058,8.177,"B2"
"2259","sd[ETX4]","443","24",54262,6.927,"B2"
"2260","sd[ETX4]","443","24",47221,6.028,"B2"
"2261","sd[ETX4]","443","24",74689,9.534,"B2"
"2262","sd[ETX4]","443","24",75062,9.582,"B2"
"2263","sd[ETX4]","443","24",31769,4.055,"B2"
"2264","sd[ETX4]","492","24",94087,12.011,"B2"
"2265","sd[ETX4]","492","24",110753,14.138,"B2"
"2266","sd[ETX4]","492","24",128166,16.361,"B2"
"2267","sd[ETX4]","492","24",68624,8.76,"B2"
"2268","sd[ETX4]","492","24",111459,14.228,"B2"
"2269","sd[ETX4]","492","24",91689,11.705,"B2"
"2270","sd[ETX4]","492","24",107453,13.717,"B2"
"2271","sd[ETX4]","492","24",145518,18.576,"B2"
"2272","sd[ETX4]","492","24",105337,13.447,"B2"
"2273","sd[ETX4]","492","24",39203,5.004,"B2"
"2274","sd[ETX4]","492","24",124348,15.874,"B2"
"2275","sd[ETX4]","492","24",162268,20.714,"B2"
"2276","sd[ETX4]","492","24",91914,11.733,"B2"
"2277","sd[ETX4]","492","24",98426,12.565,"B2"
"2278","sd[ETX4]","492","24",97132,12.399,"B2"
"2279","sd[ETX4]","492","24",141760,18.096,"B2"
"2280","sd[ETX4]","492","24",61979,7.912,"B2"
"2281","sd[ETX4]","492","24",152414,19.456,"B2"
"2282","sd[ETX4]","765","24",168553,21.517,"B2"
"2283","sd[ETX4]","765","24",206281,26.333,"B2"
"2284","sd[ETX4]","765","24",115944,14.801,"B2"
"2285","sd[ETX4]","765","24",116972,14.932,"B2"
"2286","sd[ETX4]","765","24",155973,19.911,"B2"
"2287","sd[ETX4]","765","24",151165,19.297,"B2"
"2288","sd[ETX4]","765","24",73720,9.411,"B2"
"2289","sd[ETX4]","765","24",128863,16.45,"B2"
"2290","sd[ETX4]","765","24",158520,20.236,"B2"
"2291","sd[ETX4]","765","24",169859,21.683,"B2"
"2292","sd[ETX4]","765","24",19969,2.549,"B2"
"2293","sd[ETX4]","765","24",41135,5.251,"B2"
"2294","sd[ETX4]","765","24",38492,4.914,"B2"
"2295","sd[ETX4]","765","24",190061,24.262,"B2"
"2296","sd[ETX4]","765","24",131793,16.824,"B2"
"2297","sd[ETX4]","765","24",124499,15.893,"B2"
"2298","sd[ETX4]","774","24",144813,18.486,"B2"
"2299","sd[ETX4]","774","24",249290,31.823,"B2"
"2300","sd[ETX4]","774","24",136246,17.393,"B2"
"2301","sd[ETX4]","774","24",48328,6.169,"B2"
"2302","sd[ETX4]","774","24",62173,7.937,"B2"
"2303","sd[ETX4]","774","24",110419,14.096,"B2"
"2304","sd[ETX4]","774","24",214956,27.44,"B2"
"2305","sd[ETX4]","774","24",58820,7.509,"B2"
"2306","sd[ETX4]","774","24",206302,26.336,"B2"
"2307","sd[ETX4]","774","24",51674,6.596,"B2"
"2308","sd[ETX4]","774","24",264852,33.81,"B2"
"2309","sd[ETX4]","774","24",119314,15.231,"B2"
"2310","sd[ETX4]","774","24",209930,26.799,"B2"
"2311","sd[ETX4]","774","24",177843,22.703,"B2"
"2312","sd[ETX4]","774","24",261716,33.409,"B2"
"2313","sd[ETX4]","774","24",209003,26.68,"B2"
"2314","sd[ETX4]","774","24",253913,32.413,"B2"
"2315","sd[ETX4]","774","24",224719,28.687,"B2"
"2316","sd[ETX4]","774","24",166321,21.232,"B2"
"2317","sd[ETX4]","843","24",205126,26.185,"B2"
"2318","sd[ETX4]","843","24",142918,18.244,"B2"
"2319","sd[ETX4]","843","24",225048,28.729,"B2"
"2320","sd[ETX4]","843","24",219044,27.962,"B2"
"2321","sd[ETX4]","843","24",227344,29.022,"B2"
"2322","sd[ETX4]","843","24",135410,17.286,"B2"
"2323","sd[ETX4]","843","24",197404,25.2,"B2"
"2324","sd[ETX4]","843","24",170845,21.809,"B2"
